time,seq,class,content,type
43,42,5,51,5
43,42,5,51,5
43,42,5,51,5
43,42,5,51,6
43,42,5,51,6
43,42,5,51,6
45,44,1,26,5
45,44,1,26,5
45,44,1,26,5
45,44,1,26,5
45,44,1,26,5
45,44,1,26,5
45,44,1,26,5
45,44,1,26,6
46,45,1,7,5
46,45,1,7,5
46,45,1,7,5
46,45,1,7,5
46,45,1,7,5
46,45,1,7,6
46,45,1,7,5
46,45,1,7,5
49,48,1,58,5
49,48,1,58,5
49,48,1,58,5
49,48,1,58,5
49,48,1,58,5
49,48,1,58,5
49,48,1,58,5
49,48,1,58,6
49,48,1,58,6
49,48,1,58,6
50,49,3,6,5
50,49,3,6,5
50,49,3,6,5
50,49,3,6,5
50,49,3,6,5
50,49,3,6,5
50,49,3,6,5
50,49,3,6,6
50,49,3,6,6
50,49,3,6,6
51,50,1,29,5
51,50,1,29,5
51,50,1,29,5
51,50,1,29,5
51,50,1,29,5
51,50,1,29,5
51,50,1,29,5
51,50,1,29,6
51,50,1,29,6
51,50,1,29,6
52,51,1,14,5
52,51,1,14,5
52,51,1,14,5
52,51,1,14,5
52,51,1,14,5
52,51,1,14,5
52,51,1,14,5
52,51,1,14,6
52,51,1,14,6
52,51,1,14,6
53,52,1,23,5
53,52,1,23,5
53,52,1,23,5
53,52,1,23,5
53,52,1,23,5
53,52,1,23,6
53,52,1,23,5
53,52,1,23,5
53,52,1,23,6
53,52,1,23,6
54,53,1,17,5
54,53,1,17,5
54,53,1,17,5
54,53,1,17,5
54,53,1,17,5
54,53,1,17,5
54,53,1,17,5
54,53,1,17,6
54,53,1,17,6
54,53,1,17,6
57,56,1,26,5
57,56,1,26,5
57,56,1,26,5
57,56,1,26,5
57,56,1,26,5
57,56,1,26,5
57,56,1,26,5
57,56,1,26,6
57,56,1,26,6
57,56,1,26,6
58,57,1,37,5
58,57,1,37,5
58,57,1,37,5
58,57,1,37,5
58,57,1,37,5
58,57,1,37,6
58,57,1,37,5
58,57,1,37,5
58,57,1,37,6
58,57,1,37,6
59,58,1,30,5
59,58,1,30,5
59,58,1,30,5
59,58,1,30,5
59,58,1,30,6
59,58,1,30,5
59,58,1,30,5
60,59,1,46,5
60,59,1,46,5
60,59,1,46,5
60,59,1,46,5
60,59,1,46,5
60,59,1,46,5
60,59,1,46,5
60,59,1,46,6
60,59,1,46,6
60,59,1,46,6
61,60,1,18,5
61,60,1,18,5
61,60,1,18,5
61,60,1,18,5
61,60,1,18,5
61,60,1,18,5
61,60,1,18,5
61,60,1,18,6
61,60,1,18,6
61,60,1,18,6
64,63,1,11,5
64,63,1,11,5
64,63,1,11,5
64,63,1,11,5
64,63,1,11,5
64,63,1,11,5
64,63,1,11,5
64,63,1,11,6
64,63,1,11,6
64,63,1,11,6
65,64,1,20,5
65,64,1,20,5
65,64,1,20,5
65,64,1,20,5
65,64,1,20,5
65,64,1,20,6
65,64,1,20,6
65,64,1,20,5
65,64,1,20,5
66,65,1,24,5
66,65,1,24,5
66,65,1,24,5
66,65,1,24,5
66,65,1,24,5
66,65,1,24,5
66,65,1,24,5
66,65,1,24,6
66,65,1,24,6
66,65,1,24,6
67,66,3,58,5
67,66,3,58,5
67,66,3,58,5
67,66,3,58,5
67,66,3,58,5
67,66,3,58,5
67,66,3,58,5
67,66,3,58,6
68,67,1,38,5
68,67,1,38,5
68,67,1,38,5
68,67,1,38,5
68,67,1,38,5
68,67,1,38,5
68,67,1,38,5
68,67,1,38,6
68,67,1,38,6
68,67,1,38,6
70,69,1,41,5
70,69,1,41,5
70,69,1,41,5
70,69,1,41,5
70,69,1,41,6
70,69,1,41,5
70,69,1,41,5
70,69,1,41,6
74,73,1,10,5
74,73,1,10,5
74,73,1,10,5
74,73,1,10,5
74,73,1,10,5
74,73,1,10,5
74,73,1,10,5
74,73,1,10,6
74,73,1,10,6
74,73,1,10,6
75,74,1,49,5
75,74,1,49,5
75,74,1,49,5
75,74,1,49,5
75,74,1,49,5
75,74,1,49,5
75,74,1,49,5
75,74,1,49,6
75,74,1,49,6
75,74,1,49,6
77,76,1,40,5
77,76,1,40,5
77,76,1,40,5
77,76,1,40,5
77,76,1,40,5
77,76,1,40,5
77,76,1,40,5
77,76,1,40,6
77,76,1,40,6
77,76,1,40,6
81,80,1,35,5
81,80,1,35,5
81,80,1,35,5
81,80,1,35,5
81,80,1,35,5
81,80,1,35,5
81,80,1,35,5
81,80,1,35,6
81,80,1,35,6
81,80,1,35,6
82,81,1,27,5
82,81,1,27,5
82,81,1,27,5
82,81,1,27,5
82,81,1,27,5
82,81,1,27,5
82,81,1,27,5
82,81,1,27,6
82,81,1,27,6
82,81,1,27,6
85,84,1,13,5
85,84,1,13,5
85,84,1,13,5
85,84,1,13,5
85,84,1,13,5
85,84,1,13,5
85,84,1,13,5
85,84,1,13,6
85,84,1,13,6
85,84,1,13,6
87,86,3,46,5
87,86,3,46,5
87,86,3,46,5
87,86,3,46,5
87,86,3,46,5
87,86,3,46,5
87,86,3,46,5
87,86,3,46,6
87,86,3,46,6
87,86,3,46,6
88,87,1,28,5
88,87,1,28,5
88,87,1,28,5
88,87,1,28,5
88,87,1,28,5
88,87,1,28,5
88,87,1,28,5
88,87,1,28,6
90,89,3,1,5
90,89,3,1,5
90,89,3,1,5
90,89,3,1,5
90,89,3,1,5
90,89,3,1,5
90,89,3,1,5
90,89,3,1,6
90,89,3,1,6
90,89,3,1,6
91,90,1,28,5
91,90,1,28,5
91,90,1,28,5
91,90,1,28,5
91,90,1,28,5
91,90,1,28,6
91,90,1,28,5
91,90,1,28,5
91,90,1,28,6
91,90,1,28,6
94,93,1,56,5
94,93,1,56,5
94,93,1,56,5
94,93,1,56,5
94,93,1,56,5
94,93,1,56,5
94,93,1,56,5
94,93,1,56,6
94,93,1,56,6
94,93,1,56,6
95,94,1,20,5
95,94,1,20,5
95,94,1,20,5
95,94,1,20,5
95,94,1,20,5
95,94,1,20,6
95,94,1,20,5
95,94,1,20,6
96,95,45,46,5
96,95,45,46,5
96,95,45,46,5
96,95,45,46,5
96,95,45,46,5
96,95,45,46,5
96,95,45,46,5
96,95,45,46,6
96,95,45,46,6
96,95,45,46,6
98,97,1,15,5
98,97,1,15,5
98,97,1,15,5
98,97,1,15,5
98,97,1,15,5
98,97,1,15,5
98,97,1,15,5
98,97,1,15,6
98,97,1,15,6
98,97,1,15,6
99,98,1,33,5
99,98,1,33,5
99,98,1,33,5
99,98,1,33,5
99,98,1,33,5
99,98,1,33,5
99,98,1,33,6
99,98,1,33,6
110,109,1,52,5
110,109,1,52,5
110,109,1,52,5
110,109,1,52,5
110,109,1,52,5
110,109,1,52,6
110,109,1,52,5
110,109,1,52,5
110,109,1,52,6
113,112,2,32,5
113,112,2,32,5
113,112,2,32,5
113,112,2,32,5
113,112,2,32,5
113,112,2,32,6
113,112,2,32,5
113,112,2,32,5
113,112,2,32,6
113,112,2,32,6
115,114,1,1,5
115,114,1,1,5
115,114,1,1,5
115,114,1,1,5
115,114,1,1,5
115,114,1,1,5
115,114,1,1,5
115,114,1,1,6
115,114,1,1,6
115,114,1,1,6
116,115,1,39,5
116,115,1,39,5
116,115,1,39,5
116,115,1,39,5
116,115,1,39,5
116,115,1,39,5
116,115,1,39,5
116,115,1,39,6
116,115,1,39,6
116,115,1,39,6
117,116,1,4,5
117,116,1,4,5
117,116,1,4,5
117,116,1,4,5
117,116,1,4,5
117,116,1,4,6
117,116,1,4,5
117,116,1,4,5
118,117,1,21,5
118,117,1,21,5
118,117,1,21,5
118,117,1,21,5
118,117,1,21,5
118,117,1,21,5
118,117,1,21,5
118,117,1,21,6
118,117,1,21,6
118,117,1,21,6
119,118,1,53,5
119,118,1,53,5
119,118,1,53,5
119,118,1,53,5
119,118,1,53,5
119,118,1,53,5
119,118,1,53,5
119,118,1,53,6
119,118,1,53,6
120,119,1,12,5
120,119,1,12,5
120,119,1,12,5
120,119,1,12,5
120,119,1,12,5
120,119,1,12,5
120,119,1,12,5
120,119,1,12,6
120,119,1,12,6
120,119,1,12,6
126,125,1,4,5
126,125,1,4,5
126,125,1,4,5
126,125,1,4,5
126,125,1,4,5
126,125,1,4,6
126,125,1,4,5
126,125,1,4,5
127,126,4,27,5
127,126,4,27,5
127,126,4,27,5
127,126,4,27,5
127,126,4,27,5
127,126,4,27,5
127,126,4,27,5
127,126,4,27,6
127,126,4,27,6
127,126,4,27,6
128,127,1,4,5
128,127,1,4,5
128,127,1,4,5
128,127,1,4,5
128,127,1,4,5
128,127,1,4,6
128,127,1,4,6
128,127,1,4,6
129,128,1,25,5
129,128,1,25,5
129,128,1,25,5
129,128,1,25,5
129,128,1,25,5
129,128,1,25,5
129,128,1,25,5
129,128,1,25,6
129,128,1,25,6
129,128,1,25,6
130,129,3,19,5
130,129,3,19,5
130,129,3,19,5
130,129,3,19,5
130,129,3,19,5
130,129,3,19,5
130,129,3,19,5
130,129,3,19,6
130,129,3,19,6
130,129,3,19,6
131,130,2,28,5
131,130,2,28,5
131,130,2,28,5
131,130,2,28,5
131,130,2,28,5
131,130,2,28,5
131,130,2,28,5
131,130,2,28,6
131,130,2,28,6
131,130,2,28,6
133,132,1,30,5
133,132,1,30,5
133,132,1,30,5
133,132,1,30,5
133,132,1,30,5
133,132,1,30,5
133,132,1,30,6
138,137,1,6,5
138,137,1,6,5
138,137,1,6,5
138,137,1,6,5
138,137,1,6,5
138,137,1,6,5
138,137,1,6,5
138,137,1,6,6
138,137,1,6,6
138,137,1,6,6
139,138,2,36,5
139,138,2,36,5
139,138,2,36,5
139,138,2,36,5
139,138,2,36,5
139,138,2,36,5
139,138,2,36,5
139,138,2,36,6
139,138,2,36,6
139,138,2,36,6
140,139,1,19,5
140,139,1,19,5
140,139,1,19,5
140,139,1,19,5
140,139,1,19,5
140,139,1,19,5
140,139,1,19,5
140,139,1,19,6
141,140,1,44,5
141,140,1,44,5
141,140,1,44,5
141,140,1,44,5
141,140,1,44,5
141,140,1,44,6
141,140,1,44,6
141,140,1,44,5
141,140,1,44,5
157,156,1,52,5
157,156,1,52,5
157,156,1,52,5
157,156,1,52,5
157,156,1,52,5
157,156,1,52,6
157,156,1,52,5
157,156,1,52,6
161,160,11,60,5
161,160,11,60,5
161,160,11,60,5
161,160,11,60,5
161,160,11,60,5
161,160,11,60,5
161,160,11,60,5
161,160,11,60,6
163,162,1,44,5
163,162,1,44,5
163,162,1,44,5
163,162,1,44,5
163,162,1,44,5
163,162,1,44,6
163,162,1,44,5
163,162,1,44,6
167,166,2,40,5
167,166,2,40,5
167,166,2,40,5
167,166,2,40,5
167,166,2,40,5
167,166,2,40,5
167,166,2,40,5
167,166,2,40,6
170,169,7,42,5
170,169,7,42,5
170,169,7,42,5
170,169,7,42,5
170,169,7,42,5
170,169,7,42,5
170,169,7,42,5
170,169,7,42,6
170,169,7,42,6
170,169,7,42,6
180,179,1,7,5
180,179,1,7,5
180,179,1,7,5
180,179,1,7,5
180,179,1,7,5
180,179,1,7,6
180,179,1,7,5
180,179,1,7,5
180,179,1,7,6
180,179,1,7,6
189,188,1,8,5
189,188,1,8,5
189,188,1,8,5
189,188,1,8,5
189,188,1,8,5
189,188,1,8,5
189,188,1,8,5
189,188,1,8,6
198,197,4,3,5
198,197,4,3,5
198,197,4,3,5
198,197,4,3,5
198,197,4,3,5
198,197,4,3,6
198,197,4,3,6
198,197,4,3,5
198,197,4,3,5
198,197,4,3,6
202,201,3,48,5
202,201,3,48,5
202,201,3,48,5
202,201,3,48,5
202,201,3,48,5
202,201,3,48,6
202,201,3,48,5
202,201,3,48,5
202,201,3,48,6
202,201,3,48,6
206,205,1,31,5
206,205,1,31,5
206,205,1,31,5
206,205,1,31,5
206,205,1,31,5
206,205,1,31,5
206,205,1,31,5
206,205,1,31,6
206,205,1,31,6
206,205,1,31,6
214,213,1,53,5
214,213,1,53,5
214,213,1,53,5
214,213,1,53,5
214,213,1,53,5
214,213,1,53,6
214,213,1,53,5
214,213,1,53,6
215,214,1,19,5
215,214,1,19,5
215,214,1,19,5
215,214,1,19,5
215,214,1,19,5
215,214,1,19,6
215,214,1,19,5
215,214,1,19,5
220,219,2,43,5
220,219,2,43,5
220,219,2,43,5
220,219,2,43,5
220,219,2,43,5
220,219,2,43,6
220,219,2,43,5
220,219,2,43,5
225,224,1,19,5
225,224,1,19,5
225,224,1,19,5
225,224,1,19,5
225,224,1,19,5
225,224,1,19,6
225,224,1,19,5
225,224,1,19,5
226,225,2,49,5
226,225,2,49,5
226,225,2,49,5
226,225,2,49,5
226,225,2,49,5
226,225,2,49,6
226,225,2,49,6
226,225,2,49,5
226,225,2,49,5
233,232,5,49,5
233,232,5,49,5
233,232,5,49,5
233,232,5,49,5
233,232,5,49,5
233,232,5,49,5
233,232,5,49,5
233,232,5,49,6
233,232,5,49,6
233,232,5,49,6
235,234,2,13,5
235,234,2,13,5
235,234,2,13,5
235,234,2,13,5
235,234,2,13,5
235,234,2,13,5
235,234,2,13,5
235,234,2,13,6
236,235,7,30,5
236,235,7,30,5
236,235,7,30,5
236,235,7,30,5
236,235,7,30,5
236,235,7,30,5
236,235,7,30,5
236,235,7,30,6
236,235,7,30,6
236,235,7,30,6
239,238,6,24,5
239,238,6,24,5
239,238,6,24,5
239,238,6,24,5
239,238,6,24,5
239,238,6,24,5
239,238,6,24,5
239,238,6,24,6
239,238,6,24,6
239,238,6,24,6
255,254,3,38,5
255,254,3,38,5
255,254,3,38,5
255,254,3,38,5
255,254,3,38,5
255,254,3,38,5
255,254,3,38,5
255,254,3,38,6
255,254,3,38,6
255,254,3,38,6
280,279,3,32,5
280,279,3,32,5
280,279,3,32,5
280,279,3,32,5
280,279,3,32,5
280,279,3,32,5
280,279,3,32,5
280,279,3,32,6
280,279,3,32,6
280,279,3,32,6
286,285,4,18,5
286,285,4,18,5
286,285,4,18,5
286,285,4,18,5
286,285,4,18,5
286,285,4,18,5
286,285,4,18,5
286,285,4,18,6
286,285,4,18,6
286,285,4,18,6
291,290,2,52,5
291,290,2,52,5
291,290,2,52,5
291,290,2,52,5
291,290,2,52,5
291,290,2,52,5
291,290,2,52,5
291,290,2,52,6
291,290,2,52,6
291,290,2,52,6
295,294,26,34,5
295,294,26,34,5
295,294,26,34,5
295,294,26,34,5
295,294,26,34,5
295,294,26,34,6
295,294,26,34,5
295,294,26,34,5
295,294,26,34,6
295,294,26,34,6
300,299,1,30,5
300,299,1,30,5
300,299,1,30,5
300,299,1,30,5
300,299,1,30,6
300,299,1,30,5
300,299,1,30,5
303,302,9,38,5
303,302,9,38,5
303,302,9,38,5
303,302,9,38,5
303,302,9,38,5
303,302,9,38,6
303,302,9,38,6
303,302,9,38,5
303,302,9,38,5
303,302,9,38,6
311,310,1,30,5
311,310,1,30,5
311,310,1,30,5
311,310,1,30,5
311,310,1,30,6
311,310,1,30,6
311,310,1,30,5
311,310,1,30,5
314,313,4,46,5
314,313,4,46,5
314,313,4,46,5
314,313,4,46,5
314,313,4,46,5
314,313,4,46,5
314,313,4,46,5
314,313,4,46,6
314,313,4,46,6
314,313,4,46,6
319,318,1,8,5
319,318,1,8,5
319,318,1,8,5
319,318,1,8,5
319,318,1,8,5
319,318,1,8,6
319,318,1,8,6
319,318,1,8,5
319,318,1,8,5
319,318,1,8,6
327,326,1,50,5
327,326,1,50,5
327,326,1,50,5
327,326,1,50,5
327,326,1,50,5
327,326,1,50,5
327,326,1,50,5
327,326,1,50,6
327,326,1,50,6
327,326,1,50,6
346,345,10,12,5
346,345,10,12,5
346,345,10,12,5
346,345,10,12,5
346,345,10,12,5
346,345,10,12,5
346,345,10,12,5
346,345,10,12,6
346,345,10,12,6
346,345,10,12,6
355,354,5,24,5
355,354,5,24,5
355,354,5,24,5
355,354,5,24,5
355,354,5,24,5
355,354,5,24,5
355,354,5,24,5
355,354,5,24,6
359,358,2,48,5
359,358,2,48,5
359,358,2,48,5
359,358,2,48,5
359,358,2,48,5
359,358,2,48,5
359,358,2,48,5
359,358,2,48,6
359,358,2,48,6
359,358,2,48,6
366,365,2,41,5
366,365,2,41,5
366,365,2,41,5
366,365,2,41,5
366,365,2,41,5
366,365,2,41,5
366,365,2,41,5
366,365,2,41,6
390,389,2,4,5
390,389,2,4,5
390,389,2,4,5
390,389,2,4,5
390,389,2,4,5
390,389,2,4,5
390,389,2,4,5
390,389,2,4,6
390,389,2,4,6
390,389,2,4,6
393,392,2,15,5
393,392,2,15,5
393,392,2,15,5
393,392,2,15,5
393,392,2,15,5
393,392,2,15,5
393,392,2,15,5
393,392,2,15,6
393,392,2,15,6
393,392,2,15,6
397,396,1,19,5
397,396,1,19,5
397,396,1,19,5
397,396,1,19,5
397,396,1,19,5
397,396,1,19,5
397,396,1,19,5
397,396,1,19,6
397,396,1,19,6
397,396,1,19,6
398,397,5,48,5
398,397,5,48,5
398,397,5,48,5
398,397,5,48,5
398,397,5,48,5
398,397,5,48,5
398,397,5,48,5
398,397,5,48,6
408,407,3,16,5
408,407,3,16,5
408,407,3,16,5
408,407,3,16,5
408,407,3,16,5
408,407,3,16,5
408,407,3,16,5
408,407,3,16,6
412,411,5,55,5
412,411,5,55,5
412,411,5,55,5
412,411,5,55,5
412,411,5,55,5
412,411,5,55,6
412,411,5,55,6
412,411,5,55,5
412,411,5,55,5
412,411,5,55,6
417,416,4,10,5
417,416,4,10,5
417,416,4,10,5
417,416,4,10,5
417,416,4,10,5
417,416,4,10,5
417,416,4,10,5
417,416,4,10,6
417,416,4,10,6
417,416,4,10,6
420,419,2,19,5
420,419,2,19,5
420,419,2,19,5
420,419,2,19,5
420,419,2,19,5
420,419,2,19,6
420,419,2,19,5
420,419,2,19,5
427,426,8,3,5
427,426,8,3,5
427,426,8,3,5
427,426,8,3,5
427,426,8,3,5
427,426,8,3,5
427,426,8,3,5
427,426,8,3,6
427,426,8,3,6
427,426,8,3,6
433,432,7,26,5
433,432,7,26,5
433,432,7,26,5
433,432,7,26,5
433,432,7,26,5
433,432,7,26,5
433,432,7,26,5
433,432,7,26,6
433,432,7,26,6
433,432,7,26,6
437,436,3,40,5
437,436,3,40,5
437,436,3,40,5
437,436,3,40,5
437,436,3,40,5
437,436,3,40,6
437,436,3,40,5
437,436,3,40,5
437,436,3,40,6
437,436,3,40,6
439,438,10,58,5
439,438,10,58,5
439,438,10,58,5
439,438,10,58,5
439,438,10,58,5
439,438,10,58,5
439,438,10,58,5
439,438,10,58,6
439,438,10,58,6
439,438,10,58,6
454,453,2,41,5
454,453,2,41,5
454,453,2,41,5
454,453,2,41,5
454,453,2,41,5
454,453,2,41,5
454,453,2,41,5
467,466,3,29,5
467,466,3,29,5
467,466,3,29,5
467,466,3,29,5
467,466,3,29,5
467,466,3,29,6
467,466,3,29,6
467,466,3,29,5
467,466,3,29,5
467,466,3,29,6
469,468,3,37,5
469,468,3,37,5
469,468,3,37,5
469,468,3,37,5
469,468,3,37,5
469,468,3,37,5
469,468,3,37,5
469,468,3,37,6
469,468,3,37,6
469,468,3,37,6
473,472,2,44,5
473,472,2,44,5
473,472,2,44,5
473,472,2,44,5
473,472,2,44,5
473,472,2,44,5
473,472,2,44,5
473,472,2,44,6
473,472,2,44,6
473,472,2,44,6
495,494,7,28,5
495,494,7,28,5
495,494,7,28,5
495,494,7,28,5
495,494,7,28,5
495,494,7,28,5
495,494,7,28,5
495,494,7,28,6
495,494,7,28,6
495,494,7,28,6
512,511,3,26,5
512,511,3,26,5
512,511,3,26,5
512,511,3,26,5
512,511,3,26,5
512,511,3,26,5
512,511,3,26,5
512,511,3,26,6
512,511,3,26,6
512,511,3,26,6
515,514,2,47,5
515,514,2,47,5
515,514,2,47,5
515,514,2,47,5
515,514,2,47,5
515,514,2,47,5
515,514,2,47,5
515,514,2,47,6
515,514,2,47,6
515,514,2,47,6
520,519,6,32,5
520,519,6,32,5
520,519,6,32,5
520,519,6,32,5
520,519,6,32,5
520,519,6,32,5
520,519,6,32,5
520,519,6,32,6
520,519,6,32,6
520,519,6,32,6
522,521,9,48,5
522,521,9,48,5
522,521,9,48,5
522,521,9,48,5
522,521,9,48,5
522,521,9,48,5
522,521,9,48,5
522,521,9,48,6
522,521,9,48,6
522,521,9,48,6
529,528,2,39,5
529,528,2,39,5
529,528,2,39,5
529,528,2,39,5
529,528,2,39,5
529,528,2,39,5
529,528,2,39,5
529,528,2,39,6
529,528,2,39,6
529,528,2,39,6
540,539,2,38,5
540,539,2,38,5
540,539,2,38,5
540,539,2,38,5
540,539,2,38,5
540,539,2,38,5
540,539,2,38,5
540,539,2,38,6
543,542,2,56,5
543,542,2,56,5
543,542,2,56,5
543,542,2,56,5
543,542,2,56,5
543,542,2,56,6
543,542,2,56,6
543,542,2,56,5
543,542,2,56,5
550,549,2,24,5
550,549,2,24,5
550,549,2,24,5
550,549,2,24,5
550,549,2,24,5
550,549,2,24,6
550,549,2,24,6
550,549,2,24,5
550,549,2,24,5
557,556,3,57,5
557,556,3,57,5
557,556,3,57,5
557,556,3,57,5
557,556,3,57,5
557,556,3,57,6
557,556,3,57,6
557,556,3,57,5
557,556,3,57,5
557,556,3,57,6
