time,seq,class,content,type
1,0,1,11,5
1,0,1,11,5
1,0,1,11,5
1,0,1,11,5
1,0,1,11,5
1,0,1,11,6
1,0,1,11,6
1,0,1,11,5
1,0,1,11,5
2,1,2,4,5
2,1,2,4,5
2,1,2,4,5
2,1,2,4,5
2,1,2,4,5
2,1,2,4,5
2,1,2,4,5
2,1,2,4,6
2,1,2,4,6
2,1,2,4,6
3,2,1,44,5
3,2,1,44,5
3,2,1,44,5
3,2,1,44,5
3,2,1,44,5
3,2,1,44,6
3,2,1,44,6
3,2,1,44,5
3,2,1,44,5
3,2,1,44,6
4,3,1,9,5
4,3,1,9,5
4,3,1,9,5
4,3,1,9,5
4,3,1,9,5
4,3,1,9,6
4,3,1,9,6
4,3,1,9,5
4,3,1,9,5
4,3,1,9,6
5,4,1,37,5
5,4,1,37,5
5,4,1,37,5
5,4,1,37,5
5,4,1,37,5
5,4,1,37,5
5,4,1,37,5
5,4,1,37,6
5,4,1,37,6
5,4,1,37,6
6,5,1,40,5
6,5,1,40,5
6,5,1,40,5
6,5,1,40,5
6,5,1,40,5
6,5,1,40,6
6,5,1,40,6
6,5,1,40,5
6,5,1,40,5
7,6,1,22,5
7,6,1,22,5
7,6,1,22,5
7,6,1,22,5
7,6,1,22,5
7,6,1,22,6
7,6,1,22,5
7,6,1,22,5
7,6,1,22,6
7,6,1,22,6
8,7,1,28,5
8,7,1,28,5
8,7,1,28,5
8,7,1,28,5
8,7,1,28,5
8,7,1,28,5
8,7,1,28,5
8,7,1,28,6
8,7,1,28,6
8,7,1,28,6
9,8,3,17,5
9,8,3,17,5
9,8,3,17,5
9,8,3,17,5
9,8,3,17,5
9,8,3,17,6
9,8,3,17,5
9,8,3,17,5
10,9,1,14,5
10,9,1,14,5
10,9,1,14,5
10,9,1,14,5
10,9,1,14,5
10,9,1,14,5
10,9,1,14,5
10,9,1,14,6
10,9,1,14,6
10,9,1,14,6
11,10,1,7,5
11,10,1,7,5
11,10,1,7,5
11,10,1,7,5
11,10,1,7,5
11,10,1,7,5
11,10,1,7,5
11,10,1,7,6
11,10,1,7,6
11,10,1,7,6
12,11,1,35,5
12,11,1,35,5
12,11,1,35,5
12,11,1,35,5
12,11,1,35,5
12,11,1,35,6
12,11,1,35,5
12,11,1,35,5
12,11,1,35,6
12,11,1,35,6
13,12,1,45,5
13,12,1,45,5
13,12,1,45,5
13,12,1,45,5
13,12,1,45,5
13,12,1,45,6
13,12,1,45,6
13,12,1,45,5
13,12,1,45,5
14,13,1,27,5
14,13,1,27,5
14,13,1,27,5
14,13,1,27,5
14,13,1,27,5
14,13,1,27,5
14,13,1,27,5
14,13,1,27,6
14,13,1,27,6
14,13,1,27,6
17,16,1,57,5
17,16,1,57,5
17,16,1,57,5
17,16,1,57,5
17,16,1,57,5
17,16,1,57,5
17,16,1,57,5
17,16,1,57,6
17,16,1,57,6
17,16,1,57,6
19,18,1,34,5
19,18,1,34,5
19,18,1,34,5
19,18,1,34,5
19,18,1,34,5
19,18,1,34,5
19,18,1,34,5
19,18,1,34,6
19,18,1,34,6
19,18,1,34,6
20,19,1,45,5
20,19,1,45,5
20,19,1,45,5
20,19,1,45,5
20,19,1,45,5
20,19,1,45,6
20,19,1,45,5
20,19,1,45,6
21,20,1,3,5
21,20,1,3,5
21,20,1,3,5
21,20,1,3,5
21,20,1,3,5
21,20,1,3,5
21,20,1,3,5
21,20,1,3,6
21,20,1,3,6
21,20,1,3,6
22,21,1,10,5
22,21,1,10,5
22,21,1,10,5
22,21,1,10,5
22,21,1,10,5
22,21,1,10,5
22,21,1,10,5
22,21,1,10,6
22,21,1,10,6
22,21,1,10,6
23,22,1,4,5
23,22,1,4,5
23,22,1,4,5
23,22,1,4,5
23,22,1,4,5
23,22,1,4,5
23,22,1,4,5
23,22,1,4,6
23,22,1,4,6
23,22,1,4,6
24,23,1,42,5
24,23,1,42,5
24,23,1,42,5
24,23,1,42,5
24,23,1,42,5
24,23,1,42,5
24,23,1,42,5
24,23,1,42,6
24,23,1,42,6
24,23,1,42,6
25,24,1,56,5
25,24,1,56,5
25,24,1,56,5
25,24,1,56,5
25,24,1,56,5
25,24,1,56,5
25,24,1,56,5
25,24,1,56,6
25,24,1,56,6
25,24,1,56,6
26,25,2,3,5
26,25,2,3,5
26,25,2,3,5
26,25,2,3,5
26,25,2,3,5
26,25,2,3,5
26,25,2,3,5
26,25,2,3,6
26,25,2,3,6
26,25,2,3,6
28,27,1,8,5
28,27,1,8,5
28,27,1,8,5
28,27,1,8,5
28,27,1,8,5
28,27,1,8,6
28,27,1,8,5
28,27,1,8,5
29,28,1,47,5
29,28,1,47,5
29,28,1,47,5
29,28,1,47,5
29,28,1,47,5
29,28,1,47,6
29,28,1,47,6
29,28,1,47,5
29,28,1,47,5
31,30,1,15,5
31,30,1,15,5
31,30,1,15,5
31,30,1,15,5
31,30,1,15,5
31,30,1,15,6
31,30,1,15,6
31,30,1,15,5
31,30,1,15,5
33,32,1,16,5
33,32,1,16,5
33,32,1,16,5
33,32,1,16,5
33,32,1,16,5
33,32,1,16,5
33,32,1,16,5
33,32,1,16,6
33,32,1,16,6
34,33,1,48,5
34,33,1,48,5
34,33,1,48,5
34,33,1,48,5
34,33,1,48,5
34,33,1,48,5
34,33,1,48,5
34,33,1,48,6
34,33,1,48,6
34,33,1,48,6
35,34,12,15,5
35,34,12,15,5
35,34,12,15,5
35,34,12,15,5
35,34,12,15,5
35,34,12,15,5
35,34,12,15,5
35,34,12,15,6
35,34,12,15,6
35,34,12,15,6
36,35,1,59,5
36,35,1,59,5
36,35,1,59,5
36,35,1,59,5
36,35,1,59,5
36,35,1,59,6
36,35,1,59,5
36,35,1,59,5
36,35,1,59,6
36,35,1,59,6
38,37,1,21,5
38,37,1,21,5
38,37,1,21,5
38,37,1,21,5
38,37,1,21,5
38,37,1,21,6
38,37,1,21,5
38,37,1,21,5
38,37,1,21,6
38,37,1,21,6
39,38,1,41,5
39,38,1,41,5
39,38,1,41,5
39,38,1,41,5
39,38,1,41,5
39,38,1,41,5
39,38,1,41,5
39,38,1,41,6
39,38,1,41,6
39,38,1,41,6
41,40,5,22,5
41,40,5,22,5
41,40,5,22,5
41,40,5,22,5
41,40,5,22,5
41,40,5,22,5
41,40,5,22,5
41,40,5,22,6
41,40,5,22,6
41,40,5,22,6
42,41,1,51,5
42,41,1,51,5
42,41,1,51,5
42,41,1,51,5
42,41,1,51,5
42,41,1,51,5
42,41,1,51,5
42,41,1,51,6
42,41,1,51,6
42,41,1,51,6
43,42,1,19,5
43,42,1,19,5
43,42,1,19,5
43,42,1,19,5
43,42,1,19,5
43,42,1,19,5
43,42,1,19,5
43,42,1,19,6
43,42,1,19,6
43,42,1,19,6
44,43,1,54,5
44,43,1,54,5
44,43,1,54,5
44,43,1,54,5
44,43,1,54,5
44,43,1,54,5
44,43,1,54,5
44,43,1,54,6
44,43,1,54,6
44,43,1,54,6
45,44,4,29,5
45,44,4,29,5
45,44,4,29,5
45,44,4,29,5
45,44,4,29,5
45,44,4,29,5
45,44,4,29,5
45,44,4,29,6
45,44,4,29,6
45,44,4,29,6
46,45,3,10,5
46,45,3,10,5
46,45,3,10,5
46,45,3,10,5
46,45,3,10,5
46,45,3,10,6
46,45,3,10,5
46,45,3,10,5
46,45,3,10,6
46,45,3,10,6
47,46,1,25,5
47,46,1,25,5
47,46,1,25,5
47,46,1,25,5
47,46,1,25,5
47,46,1,25,5
47,46,1,25,5
47,46,1,25,6
47,46,1,25,6
47,46,1,25,6
49,48,1,8,5
49,48,1,8,5
49,48,1,8,5
49,48,1,8,5
49,48,1,8,5
49,48,1,8,6
49,48,1,8,6
49,48,1,8,5
49,48,1,8,5
51,50,1,23,5
51,50,1,23,5
51,50,1,23,5
51,50,1,23,5
51,50,1,23,5
51,50,1,23,6
51,50,1,23,5
51,50,1,23,5
51,50,1,23,6
51,50,1,23,6
53,52,1,1,5
53,52,1,1,5
53,52,1,1,5
53,52,1,1,5
53,52,1,1,5
53,52,1,1,5
53,52,1,1,5
53,52,1,1,6
53,52,1,1,6
53,52,1,1,6
55,54,1,12,5
55,54,1,12,5
55,54,1,12,5
55,54,1,12,5
55,54,1,12,5
55,54,1,12,5
55,54,1,12,5
55,54,1,12,6
55,54,1,12,6
55,54,1,12,6
57,56,1,40,5
57,56,1,40,5
57,56,1,40,5
57,56,1,40,5
57,56,1,40,5
57,56,1,40,5
57,56,1,40,6
57,56,1,40,6
58,57,1,2,5
58,57,1,2,5
58,57,1,2,5
58,57,1,2,5
58,57,1,2,5
58,57,1,2,5
58,57,1,2,5
58,57,1,2,6
60,59,1,26,5
60,59,1,26,5
60,59,1,26,5
60,59,1,26,5
60,59,1,26,5
60,59,1,26,5
60,59,1,26,5
60,59,1,26,6
60,59,1,26,6
60,59,1,26,6
61,60,1,36,5
61,60,1,36,5
61,60,1,36,5
61,60,1,36,5
61,60,1,36,5
61,60,1,36,5
61,60,1,36,5
61,60,1,36,6
61,60,1,36,6
61,60,1,36,6
62,61,1,52,5
62,61,1,52,5
62,61,1,52,5
62,61,1,52,5
62,61,1,52,5
62,61,1,52,6
62,61,1,52,5
62,61,1,52,5
63,62,1,18,5
63,62,1,18,5
63,62,1,18,5
63,62,1,18,5
63,62,1,18,5
63,62,1,18,5
63,62,1,18,5
63,62,1,18,6
63,62,1,18,6
63,62,1,18,6
64,63,1,20,5
64,63,1,20,5
64,63,1,20,5
64,63,1,20,5
64,63,1,20,5
64,63,1,20,5
64,63,1,20,5
64,63,1,20,6
64,63,1,20,6
64,63,1,20,6
65,64,1,8,5
65,64,1,8,5
65,64,1,8,5
65,64,1,8,5
65,64,1,8,5
65,64,1,8,5
65,64,1,8,6
65,64,1,8,6
67,66,1,46,5
67,66,1,46,5
67,66,1,46,5
67,66,1,46,5
67,66,1,46,5
67,66,1,46,6
67,66,1,46,6
67,66,1,46,5
67,66,1,46,5
67,66,1,46,6
71,70,1,52,5
71,70,1,52,5
71,70,1,52,5
71,70,1,52,5
71,70,1,52,5
71,70,1,52,5
71,70,1,52,5
71,70,1,52,6
71,70,1,52,6
71,70,1,52,6
72,71,1,53,5
72,71,1,53,5
72,71,1,53,5
72,71,1,53,5
72,71,1,53,5
72,71,1,53,5
72,71,1,53,5
72,71,1,53,6
72,71,1,53,6
72,71,1,53,6
74,73,4,60,5
74,73,4,60,5
74,73,4,60,5
74,73,4,60,5
74,73,4,60,5
74,73,4,60,6
74,73,4,60,6
74,73,4,60,5
74,73,4,60,5
78,77,1,58,5
78,77,1,58,5
78,77,1,58,5
78,77,1,58,5
78,77,1,58,5
78,77,1,58,6
78,77,1,58,5
78,77,1,58,5
78,77,1,58,6
78,77,1,58,6
79,78,1,16,5
79,78,1,16,5
79,78,1,16,5
79,78,1,16,5
79,78,1,16,5
79,78,1,16,5
79,78,1,16,6
85,84,1,30,5
85,84,1,30,5
85,84,1,30,5
85,84,1,30,5
85,84,1,30,5
85,84,1,30,6
85,84,1,30,5
85,84,1,30,5
86,85,1,24,5
86,85,1,24,5
86,85,1,24,5
86,85,1,24,5
86,85,1,24,5
86,85,1,24,5
86,85,1,24,5
86,85,1,24,6
86,85,1,24,6
86,85,1,24,6
88,87,1,2,5
88,87,1,2,5
88,87,1,2,5
88,87,1,2,5
88,87,1,2,5
88,87,1,2,5
88,87,1,2,5
88,87,1,2,6
88,87,1,2,6
88,87,1,2,6
93,92,1,49,5
93,92,1,49,5
93,92,1,49,5
93,92,1,49,5
93,92,1,49,5
93,92,1,49,5
93,92,1,49,5
93,92,1,49,6
93,92,1,49,6
93,92,1,49,6
94,93,1,29,5
94,93,1,29,5
94,93,1,29,5
94,93,1,29,5
94,93,1,29,5
94,93,1,29,5
94,93,1,29,5
94,93,1,29,6
94,93,1,29,6
94,93,1,29,6
99,98,1,55,5
99,98,1,55,5
99,98,1,55,5
99,98,1,55,5
99,98,1,55,5
99,98,1,55,5
99,98,1,55,5
99,98,1,55,6
99,98,1,55,6
99,98,1,55,6
100,99,1,31,5
100,99,1,31,5
100,99,1,31,5
100,99,1,31,5
100,99,1,31,5
100,99,1,31,5
100,99,1,31,5
100,99,1,31,6
100,99,1,31,6
100,99,1,31,6
107,106,4,25,5
107,106,4,25,5
107,106,4,25,5
107,106,4,25,5
107,106,4,25,5
107,106,4,25,6
107,106,4,25,5
107,106,4,25,5
111,110,1,47,5
111,110,1,47,5
111,110,1,47,5
111,110,1,47,5
111,110,1,47,5
111,110,1,47,6
111,110,1,47,5
111,110,1,47,6
112,111,5,36,5
112,111,5,36,5
112,111,5,36,5
112,111,5,36,5
112,111,5,36,5
112,111,5,36,5
112,111,5,36,5
112,111,5,36,6
115,114,1,13,5
115,114,1,13,5
115,114,1,13,5
115,114,1,13,5
115,114,1,13,5
115,114,1,13,5
115,114,1,13,5
115,114,1,13,6
115,114,1,13,6
115,114,1,13,6
118,117,5,9,5
118,117,5,9,5
118,117,5,9,5
118,117,5,9,5
118,117,5,9,5
118,117,5,9,6
118,117,5,9,5
118,117,5,9,5
118,117,5,9,6
118,117,5,9,6
119,118,1,30,5
119,118,1,30,5
119,118,1,30,5
119,118,1,30,5
119,118,1,30,5
119,118,1,30,5
119,118,1,30,5
119,118,1,30,6
119,118,1,30,6
119,118,1,30,6
121,120,2,39,5
121,120,2,39,5
121,120,2,39,5
121,120,2,39,5
121,120,2,39,5
121,120,2,39,5
121,120,2,39,5
121,120,2,39,6
121,120,2,39,6
121,120,2,39,6
124,123,2,52,5
124,123,2,52,5
124,123,2,52,5
124,123,2,52,5
124,123,2,52,5
124,123,2,52,6
124,123,2,52,6
124,123,2,52,5
124,123,2,52,5
124,123,2,52,6
127,126,1,6,5
127,126,1,6,5
127,126,1,6,5
127,126,1,6,5
127,126,1,6,5
127,126,1,6,5
127,126,1,6,5
127,126,1,6,6
127,126,1,6,6
127,126,1,6,6
132,131,1,16,5
132,131,1,16,5
132,131,1,16,5
132,131,1,16,5
132,131,1,16,6
132,131,1,16,6
132,131,1,16,5
132,131,1,16,5
135,134,1,60,5
135,134,1,60,5
135,134,1,60,5
135,134,1,60,5
135,134,1,60,5
135,134,1,60,5
135,134,1,60,5
135,134,1,60,6
135,134,1,60,6
135,134,1,60,6
141,140,1,50,5
141,140,1,50,5
141,140,1,50,5
141,140,1,50,5
141,140,1,50,5
141,140,1,50,6
141,140,1,50,5
141,140,1,50,5
141,140,1,50,6
141,140,1,50,6
145,144,1,33,5
145,144,1,33,5
145,144,1,33,5
145,144,1,33,5
145,144,1,33,5
145,144,1,33,6
145,144,1,33,5
145,144,1,33,5
145,144,1,33,6
145,144,1,33,6
148,147,15,8,5
148,147,15,8,5
148,147,15,8,5
148,147,15,8,5
148,147,15,8,5
148,147,15,8,5
148,147,15,8,5
148,147,15,8,6
148,147,15,8,6
148,147,15,8,6
152,151,3,23,5
152,151,3,23,5
152,151,3,23,5
152,151,3,23,5
152,151,3,23,5
152,151,3,23,5
152,151,3,23,5
152,151,3,23,6
152,151,3,23,6
152,151,3,23,6
155,154,10,12,5
155,154,10,12,5
155,154,10,12,5
155,154,10,12,5
155,154,10,12,5
155,154,10,12,5
155,154,10,12,5
155,154,10,12,6
155,154,10,12,6
155,154,10,12,6
160,159,1,17,5
160,159,1,17,5
160,159,1,17,5
160,159,1,17,5
160,159,1,17,5
160,159,1,17,5
160,159,1,17,5
160,159,1,17,6
160,159,1,17,6
160,159,1,17,6
163,162,1,15,5
163,162,1,15,5
163,162,1,15,5
163,162,1,15,5
163,162,1,15,6
163,162,1,15,5
163,162,1,15,5
165,164,1,11,5
165,164,1,11,5
165,164,1,11,5
165,164,1,11,6
165,164,1,11,5
165,164,1,11,5
165,164,1,11,5
165,164,1,11,6
168,167,2,44,5
168,167,2,44,5
168,167,2,44,5
168,167,2,44,5
168,167,2,44,5
168,167,2,44,5
168,167,2,44,5
168,167,2,44,6
168,167,2,44,6
168,167,2,44,6
174,173,2,53,5
174,173,2,53,5
174,173,2,53,5
174,173,2,53,5
174,173,2,53,5
174,173,2,53,5
174,173,2,53,5
174,173,2,53,6
174,173,2,53,6
174,173,2,53,6
179,178,4,11,5
179,178,4,11,5
179,178,4,11,5
179,178,4,11,5
179,178,4,11,5
179,178,4,11,5
179,178,4,11,5
179,178,4,11,6
179,178,4,11,6
179,178,4,11,6
180,179,1,38,5
180,179,1,38,5
180,179,1,38,5
180,179,1,38,5
180,179,1,38,5
180,179,1,38,5
180,179,1,38,5
180,179,1,38,6
180,179,1,38,6
180,179,1,38,6
191,190,1,15,5
191,190,1,15,5
191,190,1,15,5
191,190,1,15,5
191,190,1,15,5
191,190,1,15,5
191,190,1,15,6
191,190,1,15,6
195,194,14,24,5
195,194,14,24,5
195,194,14,24,5
195,194,14,24,5
195,194,14,24,5
195,194,14,24,5
195,194,14,24,5
195,194,14,24,6
195,194,14,24,6
195,194,14,24,6
196,195,1,43,5
196,195,1,43,5
196,195,1,43,5
196,195,1,43,5
196,195,1,43,5
196,195,1,43,6
196,195,1,43,5
196,195,1,43,5
196,195,1,43,6
196,195,1,43,6
210,209,6,21,5
210,209,6,21,5
210,209,6,21,5
210,209,6,21,5
210,209,6,21,5
210,209,6,21,5
210,209,6,21,5
210,209,6,21,6
210,209,6,21,6
210,209,6,21,6
212,211,4,21,5
212,211,4,21,5
212,211,4,21,5
212,211,4,21,5
212,211,4,21,5
212,211,4,21,6
212,211,4,21,6
212,211,4,21,5
212,211,4,21,5
214,213,6,18,5
214,213,6,18,5
214,213,6,18,5
214,213,6,18,5
214,213,6,18,5
214,213,6,18,6
214,213,6,18,6
214,213,6,18,5
214,213,6,18,5
230,229,5,54,5
230,229,5,54,5
230,229,5,54,5
230,229,5,54,5
230,229,5,54,5
230,229,5,54,5
230,229,5,54,5
230,229,5,54,6
230,229,5,54,6
230,229,5,54,6
232,231,4,2,5
232,231,4,2,5
232,231,4,2,5
232,231,4,2,5
232,231,4,2,5
232,231,4,2,5
232,231,4,2,5
232,231,4,2,6
232,231,4,2,6
232,231,4,2,6
247,246,2,5,5
247,246,2,5,5
247,246,2,5,5
247,246,2,5,5
247,246,2,5,5
247,246,2,5,5
247,246,2,5,5
247,246,2,5,6
247,246,2,5,6
247,246,2,5,6
253,252,4,17,5
253,252,4,17,5
253,252,4,17,5
253,252,4,17,5
253,252,4,17,5
253,252,4,17,5
253,252,4,17,5
253,252,4,17,6
253,252,4,17,6
253,252,4,17,6
258,257,2,11,5
258,257,2,11,5
258,257,2,11,5
258,257,2,11,5
258,257,2,11,5
258,257,2,11,5
258,257,2,11,5
258,257,2,11,6
258,257,2,11,6
258,257,2,11,6
259,258,1,32,5
259,258,1,32,5
259,258,1,32,5
259,258,1,32,5
259,258,1,32,5
259,258,1,32,5
259,258,1,32,5
259,258,1,32,6
259,258,1,32,6
259,258,1,32,6
260,259,5,53,5
260,259,5,53,5
260,259,5,53,5
260,259,5,53,5
260,259,5,53,5
260,259,5,53,5
260,259,5,53,5
260,259,5,53,6
260,259,5,53,6
260,259,5,53,6
265,264,4,34,5
265,264,4,34,5
265,264,4,34,5
265,264,4,34,5
265,264,4,34,5
265,264,4,34,6
265,264,4,34,5
265,264,4,34,5
265,264,4,34,6
265,264,4,34,6
266,265,2,29,5
266,265,2,29,5
266,265,2,29,5
266,265,2,29,5
266,265,2,29,5
266,265,2,29,5
266,265,2,29,5
266,265,2,29,6
266,265,2,29,6
266,265,2,29,6
268,267,4,56,5
268,267,4,56,5
268,267,4,56,5
268,267,4,56,5
268,267,4,56,5
268,267,4,56,6
268,267,4,56,6
268,267,4,56,5
268,267,4,56,5
269,268,9,26,5
269,268,9,26,5
269,268,9,26,5
269,268,9,26,5
269,268,9,26,5
269,268,9,26,5
269,268,9,26,5
269,268,9,26,6
269,268,9,26,6
269,268,9,26,6
271,270,5,35,5
271,270,5,35,5
271,270,5,35,5
271,270,5,35,5
271,270,5,35,5
271,270,5,35,6
271,270,5,35,5
271,270,5,35,5
272,271,2,57,5
272,271,2,57,5
272,271,2,57,5
272,271,2,57,5
272,271,2,57,5
272,271,2,57,5
272,271,2,57,5
272,271,2,57,6
272,271,2,57,6
272,271,2,57,6
276,275,1,5,5
276,275,1,5,5
276,275,1,5,5
276,275,1,5,5
276,275,1,5,5
276,275,1,5,5
276,275,1,5,5
276,275,1,5,6
276,275,1,5,6
276,275,1,5,6
278,277,2,22,5
278,277,2,22,5
278,277,2,22,5
278,277,2,22,5
278,277,2,22,5
278,277,2,22,6
278,277,2,22,5
278,277,2,22,5
278,277,2,22,6
278,277,2,22,6
279,278,4,58,5
279,278,4,58,5
279,278,4,58,5
279,278,4,58,5
279,278,4,58,5
279,278,4,58,5
279,278,4,58,5
279,278,4,58,6
279,278,4,58,6
279,278,4,58,6
293,292,2,32,5
293,292,2,32,5
293,292,2,32,5
293,292,2,32,5
293,292,2,32,5
293,292,2,32,5
293,292,2,32,5
293,292,2,32,6
293,292,2,32,6
293,292,2,32,6
300,299,2,25,5
300,299,2,25,5
300,299,2,25,5
300,299,2,25,5
300,299,2,25,5
300,299,2,25,5
300,299,2,25,5
300,299,2,25,6
300,299,2,25,6
300,299,2,25,6
301,300,15,4,5
301,300,15,4,5
301,300,15,4,5
301,300,15,4,5
301,300,15,4,5
301,300,15,4,5
301,300,15,4,5
301,300,15,4,6
302,301,2,54,5
302,301,2,54,5
302,301,2,54,5
302,301,2,54,5
302,301,2,54,5
302,301,2,54,6
302,301,2,54,5
302,301,2,54,5
311,310,4,23,5
311,310,4,23,5
311,310,4,23,5
311,310,4,23,5
311,310,4,23,5
311,310,4,23,6
311,310,4,23,6
311,310,4,23,5
311,310,4,23,5
316,315,4,49,5
316,315,4,49,5
316,315,4,49,5
316,315,4,49,5
316,315,4,49,5
316,315,4,49,5
316,315,4,49,5
316,315,4,49,6
316,315,4,49,6
316,315,4,49,6
326,325,2,58,5
326,325,2,58,5
326,325,2,58,5
326,325,2,58,5
326,325,2,58,5
326,325,2,58,5
326,325,2,58,5
326,325,2,58,6
326,325,2,58,6
326,325,2,58,6
330,329,3,28,5
330,329,3,28,5
330,329,3,28,5
330,329,3,28,5
330,329,3,28,5
330,329,3,28,5
330,329,3,28,5
330,329,3,28,6
330,329,3,28,6
330,329,3,28,6
353,352,6,24,5
353,352,6,24,5
353,352,6,24,5
353,352,6,24,5
353,352,6,24,5
353,352,6,24,5
353,352,6,24,5
353,352,6,24,6
353,352,6,24,6
353,352,6,24,6
364,363,19,39,5
364,363,19,39,5
364,363,19,39,5
364,363,19,39,5
364,363,19,39,5
364,363,19,39,5
364,363,19,39,5
364,363,19,39,6
364,363,19,39,6
364,363,19,39,6
405,404,1,39,5
405,404,1,39,5
405,404,1,39,5
405,404,1,39,5
405,404,1,39,5
405,404,1,39,5
405,404,1,39,5
405,404,1,39,6
405,404,1,39,6
405,404,1,39,6
411,410,9,9,5
411,410,9,9,5
411,410,9,9,5
411,410,9,9,5
411,410,9,9,5
411,410,9,9,5
411,410,9,9,5
411,410,9,9,6
411,410,9,9,6
411,410,9,9,6
446,445,17,1,5
446,445,17,1,5
446,445,17,1,5
446,445,17,1,5
446,445,17,1,5
446,445,17,1,5
446,445,17,1,5
446,445,17,1,6
446,445,17,1,6
446,445,17,1,6
447,446,2,51,5
447,446,2,51,5
447,446,2,51,5
447,446,2,51,5
447,446,2,51,5
447,446,2,51,5
447,446,2,51,5
447,446,2,51,6
447,446,2,51,6
447,446,2,51,6
449,448,3,32,5
449,448,3,32,5
449,448,3,32,5
449,448,3,32,5
449,448,3,32,5
449,448,3,32,5
449,448,3,32,5
449,448,3,32,6
449,448,3,32,6
449,448,3,32,6
460,459,13,9,5
460,459,13,9,5
460,459,13,9,5
460,459,13,9,5
460,459,13,9,5
460,459,13,9,5
460,459,13,9,5
460,459,13,9,6
460,459,13,9,6
460,459,13,9,6
461,460,7,15,5
461,460,7,15,5
461,460,7,15,5
461,460,7,15,5
461,460,7,15,5
461,460,7,15,5
461,460,7,15,5
461,460,7,15,6
461,460,7,15,6
461,460,7,15,6
464,463,11,16,5
464,463,11,16,5
464,463,11,16,5
464,463,11,16,5
464,463,11,16,5
464,463,11,16,5
464,463,11,16,5
464,463,11,16,6
464,463,11,16,6
464,463,11,16,6
473,472,4,44,5
473,472,4,44,5
473,472,4,44,5
473,472,4,44,5
473,472,4,44,5
473,472,4,44,5
473,472,4,44,5
473,472,4,44,6
480,479,7,11,5
480,479,7,11,5
480,479,7,11,5
480,479,7,11,5
480,479,7,11,5
480,479,7,11,5
480,479,7,11,5
480,479,7,11,6
480,479,7,11,6
480,479,7,11,6
493,492,8,28,5
493,492,8,28,5
493,492,8,28,5
493,492,8,28,5
493,492,8,28,5
493,492,8,28,5
493,492,8,28,5
493,492,8,28,6
493,492,8,28,6
493,492,8,28,6
495,494,4,8,5
495,494,4,8,5
495,494,4,8,5
495,494,4,8,5
495,494,4,8,5
495,494,4,8,5
495,494,4,8,5
495,494,4,8,6
495,494,4,8,6
495,494,4,8,6
501,500,7,33,5
501,500,7,33,5
501,500,7,33,5
501,500,7,33,5
501,500,7,33,5
501,500,7,33,5
501,500,7,33,5
501,500,7,33,6
501,500,7,33,6
501,500,7,33,6
503,502,7,29,5
503,502,7,29,5
503,502,7,29,5
503,502,7,29,5
503,502,7,29,5
503,502,7,29,6
503,502,7,29,6
503,502,7,29,5
503,502,7,29,5
522,521,4,14,5
522,521,4,14,5
522,521,4,14,5
522,521,4,14,5
522,521,4,14,5
522,521,4,14,5
522,521,4,14,5
522,521,4,14,6
522,521,4,14,6
522,521,4,14,6
541,540,7,4,5
541,540,7,4,5
541,540,7,4,5
541,540,7,4,5
541,540,7,4,5
541,540,7,4,5
541,540,7,4,5
541,540,7,4,6
541,540,7,4,6
541,540,7,4,6
552,551,4,28,5
552,551,4,28,5
552,551,4,28,5
552,551,4,28,5
552,551,4,28,5
552,551,4,28,5
552,551,4,28,5
552,551,4,28,6
552,551,4,28,6
552,551,4,28,6
573,572,42,14,5
573,572,42,14,5
573,572,42,14,5
573,572,42,14,5
573,572,42,14,5
573,572,42,14,5
573,572,42,14,5
573,572,42,14,6
573,572,42,14,6
573,572,42,14,6
600,599,5,7,5
600,599,5,7,5
600,599,5,7,5
600,599,5,7,5
600,599,5,7,5
600,599,5,7,5
600,599,5,7,5
600,599,5,7,6
600,599,5,7,6
600,599,5,7,6
618,617,4,40,5
618,617,4,40,5
618,617,4,40,5
618,617,4,40,5
618,617,4,40,5
618,617,4,40,5
618,617,4,40,5
618,617,4,40,6
618,617,4,40,6
618,617,4,40,6
623,622,5,24,5
623,622,5,24,5
623,622,5,24,5
623,622,5,24,5
623,622,5,24,5
623,622,5,24,6
623,622,5,24,5
623,622,5,24,5
623,622,5,24,6
623,622,5,24,6
638,637,3,54,5
638,637,3,54,5
638,637,3,54,5
638,637,3,54,5
638,637,3,54,5
638,637,3,54,5
638,637,3,54,5
638,637,3,54,6
638,637,3,54,6
638,637,3,54,6
646,645,2,12,5
646,645,2,12,5
646,645,2,12,5
646,645,2,12,5
646,645,2,12,5
646,645,2,12,5
646,645,2,12,5
646,645,2,12,6
654,653,3,26,5
654,653,3,26,5
654,653,3,26,5
654,653,3,26,5
654,653,3,26,5
654,653,3,26,5
654,653,3,26,5
654,653,3,26,6
654,653,3,26,6
654,653,3,26,6
664,663,2,40,5
664,663,2,40,5
664,663,2,40,5
664,663,2,40,5
664,663,2,40,5
664,663,2,40,5
664,663,2,40,5
664,663,2,40,6
664,663,2,40,6
664,663,2,40,6
670,669,4,16,5
670,669,4,16,5
670,669,4,16,5
670,669,4,16,5
670,669,4,16,5
670,669,4,16,6
670,669,4,16,5
670,669,4,16,5
670,669,4,16,6
670,669,4,16,6
673,672,7,58,5
673,672,7,58,5
673,672,7,58,5
673,672,7,58,5
673,672,7,58,5
