time,seq,class,rtt,hops
6267,5,1,0,3
6268,318,1,0,3
6269,60,1,0,3
6270,35,1,0,3
6271,50,1,0,3
6272,81,1,0,3
6273,4,1,0,3
6274,69,1,0,3
6275,8,1,0,3
6276,396,1,0,3
6277,6276,25,22.7207,3
6278,5,1,0,3
6279,115,1,0,3
6280,16,1,0,3
6281,18,1,0,3
6282,59,1,0,3
6283,57,1,0,3
6284,313,4,0,3
6285,53,1,0,3
6286,162,1,0,3
6287,50,1,0,3
6288,93,1,0,3
6289,128,1,0,3
6290,57,1,0,3
6291,84,1,0,3
6293,35,1,0,3
6294,6291,6,-1,-1
6294,4,1,0,3
6295,0,1,0,3
6296,94,1,0,3
6297,4,1,0,3
6298,137,1,0,3
6299,84,1,0,3
6300,127,1,0,3
6301,67,1,0,3
6302,2524,2,0,3
6303,63,1,0,3
6304,638,2,0,3
6305,137,1,0,3
6306,98,1,0,3
6307,41,1,0,3
6308,137,1,0,3
6309,84,1,0,3
6310,84,1,0,3
6311,60,1,0,3
6312,29,1,0,3
6313,4,1,0,3
6314,4,1,0,3
6315,50,1,0,3
6316,3,1,0,3
6317,8,1,0,3
6318,4728,4,0,3
6319,310,1,0,3
6320,326,1,0,3
6321,29,1,0,3
6322,114,1,0,3
6323,73,1,0,3
6324,1,1,0,3
6325,156,1,0,3
6326,396,1,0,3
6327,57,1,0,3
6328,34,1,0,3
6329,65,1,0,3
6330,84,1,0,3
6331,11,1,0,3
6332,80,1,0,3
6333,310,1,0,3
6334,93,1,0,3
6335,48,1,0,3
6336,90,1,0,3
6337,396,1,0,3
6338,52,1,0,3
6339,137,1,0,3
6340,9,1,0,3
6341,56,1,0,3
6342,69,1,0,3
6343,4,1,0,3
6344,23,1,0,3
6345,16,1,0,3
6346,97,1,0,3
6347,117,1,0,3
6348,80,1,0,3
6349,41,1,0,3
6350,35,1,0,3
6351,396,1,0,3
6352,56,1,0,3
6353,59,1,0,3
6354,4,1,0,3
6355,127,1,0,3
6356,16,1,0,3
6358,29,1,0,3
6359,6356,2,-1,-1
6359,16,1,0,3
6360,76,1,0,3
6362,114,1,0,3
6363,6360,12,-1,-1
6363,162,1,0,3
6364,2378,2,0,3
6365,29,1,0,3
6366,5961,5,0,3
6367,93,1,0,3
6368,98,1,0,3
6369,97,1,0,3
6370,52,1,0,3
6371,6370,3,7.68022,3
6372,38,1,0,3
6373,67,1,0,3
6374,115,1,0,3
6375,8,1,0,3
6376,6375,7,22.7206,3
6377,213,1,0,3
6378,41,1,0,3
6379,84,1,0,3
6380,318,1,0,3
6381,326,1,0,3
6383,81,1,0,3
6384,6381,4,-1,-1
6384,18,1,0,3
6385,6196,7,0,3
6386,50,1,0,3
6387,15,1,0,3
6388,117,1,0,3
6389,97,1,0,3
6390,50,1,0,3
6391,40,1,0,3
6392,472,2,0,3
6393,162,1,0,3
6394,29,1,0,3
6395,65,1,0,3
6396,8,1,0,3
6397,310,1,0,3
6398,1769,6,0,3
6399,90,1,0,3
6400,114,1,0,3
6401,33,1,0,3
6402,1194,3,0,3
6403,50,1,0,3
6404,94,1,0,3
6405,74,1,0,3
6406,40,1,0,3
6407,4461,5,0,3
6408,13,1,0,3
6409,74,1,0,3
6410,3646,2,0,3
6411,65,1,0,3
6412,98,1,0,3
6413,13,1,0,3
6414,67,1,0,3
6415,318,1,0,3
6416,310,1,0,3
6417,23,1,0,3
6418,57,1,0,3
6419,53,1,0,3
6420,9,1,0,3
6421,137,1,0,3
6422,11,1,0,3
6423,3,1,0,3
6424,318,1,0,3
6425,90,1,0,3
6426,33,1,0,3
6427,76,1,0,3
6428,114,1,0,3
6429,137,1,0,3
6430,52,1,0,3
6431,98,1,0,3
6432,117,1,0,3
6433,35,1,0,3
6434,80,1,0,3
6435,33,1,0,3
6436,49,3,0,3
6437,119,1,0,3
6438,93,1,0,3
6439,6438,10,24.7686,3
6440,57,1,0,3
6441,117,1,0,3
6442,80,1,0,3
6443,76,1,0,3
6444,213,1,0,3
6445,73,1,0,3
6446,6445,7,28.9287,3
6447,13,1,0,3
6448,40,1,0,3
6449,396,1,0,3
6450,162,1,0,3
6451,97,1,0,3
6452,73,1,0,3
6453,1791,2,0,3
6454,35,1,0,3
6455,9,1,0,3
6456,2099,2,0,3
6457,69,1,0,3
6458,35,1,0,3
6459,76,1,0,3
6460,93,1,0,3
6461,23,1,0,3
6462,23,1,0,3
6463,94,1,0,3
6464,8,1,0,3
6465,23,1,0,3
6466,63,1,0,3
6467,11,1,0,3
6468,9,1,0,3
6469,128,1,0,3
6470,326,1,0,3
6471,15,1,0,3
6472,34,1,0,3
6473,114,1,0,3
6474,50,1,0,3
6475,53,1,0,3
6476,318,1,0,3
6477,114,1,0,3
6478,23,1,0,3
6479,60,1,0,3
6480,3,1,0,3
6481,4659,3,0,3
6482,18,1,0,3
6483,48,1,0,3
6484,69,1,0,3
6485,318,1,0,3
6486,90,1,0,3
6487,6486,13,21.2486,3
6488,57,1,0,3
6489,213,1,0,3
6490,63,1,0,3
6491,90,1,0,3
6492,5,1,0,3
6493,16,1,0,3
6494,6493,13,32.5766,3
6495,41,1,0,3
6496,90,1,0,3
6497,156,1,0,3
6498,326,1,0,3
6499,16,1,0,3
6500,115,1,0,3
6501,23,1,0,3
6502,98,1,0,3
6503,40,1,0,3
6504,80,1,0,3
6505,51,1,0,3
6506,74,1,0,3
6507,127,1,0,3
6508,6507,5,29.2486,3
6509,18,1,0,3
6510,41,1,0,3
6511,6510,17,23.0406,3
6512,6511,6,20.4806,3
6513,0,1,0,3
6514,205,1,0,3
6515,162,1,0,3
6516,50,1,0,3
6517,1,1,0,3
6518,396,1,0,3
6519,69,1,0,3
6520,56,1,0,3
6521,97,1,0,3
6522,48,1,0,3
6523,34,1,0,3
6524,205,1,0,3
6525,2170,4,0,3
6526,67,1,0,3
6527,1551,2,0,3
6528,1,1,0,3
6529,16,1,0,3
6530,56,1,0,3
6531,5,1,0,3
6532,67,1,0,3
6534,69,1,0,3
6535,6532,12,-1,-1
6535,0,1,0,3
6536,53,1,0,3
6537,11,1,0,3
6538,0,1,0,3
6539,41,1,0,3
6540,1665,2,0,3
6541,98,1,0,3
6542,115,1,0,3
6543,326,1,0,3
6544,115,1,0,3
6545,4,1,0,3
6546,90,1,0,3
6547,94,1,0,3
6548,8,1,0,3
6549,213,1,0,3
6550,48,1,0,3
6551,117,1,0,3
6552,0,1,0,3
6553,15,1,0,3
6554,396,1,0,3
6555,67,1,0,3
6556,1,1,0,3
6557,5,1,0,3
6558,15,1,0,3
6559,59,1,0,3
6560,34,1,0,3
6561,128,1,0,3
6562,16,1,0,3
6563,50,1,0,3
6564,6563,2,5.76022,3
6565,35,1,0,3
6566,15,1,0,3
6567,119,1,0,3
6568,74,1,0,3
6569,60,1,0,3
6570,81,1,0,3
6571,1,1,0,3
6572,84,1,0,3
6573,396,1,0,3
6574,0,1,0,3
6575,16,1,0,3
6576,213,1,0,3
6577,8,1,0,3
6578,3,1,0,3
6579,11,1,0,3
6580,35,1,0,3
6581,93,1,0,3
6582,73,1,0,3
6583,326,1,0,3
6584,8,1,0,3
6585,8,1,0,3
6586,6585,8,11.3282,3
6587,114,1,0,3
6588,326,1,0,3
6589,56,1,0,3
6590,8,1,0,3
6591,76,1,0,3
6592,4,1,0,3
6593,128,1,0,3
6594,117,1,0,3
6595,4,1,0,3
6596,9,1,0,3
6597,326,1,0,3
6598,57,1,0,3
6599,1313,2,0,3
6600,396,1,0,3
6601,84,1,0,3
6602,114,1,0,3
6603,80,1,0,3
6604,90,1,0,3
6605,119,1,0,3
6606,50,1,0,3
6607,80,1,0,3
6608,94,1,0,3
6609,40,1,0,3
6610,67,1,0,3
6611,73,1,0,3
6612,18,1,0,3
6613,137,1,0,3
6614,15,1,0,3
6615,48,1,0,3
6616,4608,10,0,3
6617,76,1,0,3
6618,94,1,0,3
6619,310,1,0,3
6620,396,1,0,3
6621,5,1,0,3
6622,115,1,0,3
6623,65,1,0,3
6624,1067,2,0,3
6625,84,1,0,3
6626,98,1,0,3
6627,97,1,0,3
6628,97,1,0,3
6629,5,1,0,3
6630,98,1,0,3
6631,59,1,0,3
6632,128,1,0,3
6633,2138,2,0,3
6634,11,1,0,3
6635,128,1,0,3
6636,34,1,0,3
6637,115,1,0,3
6638,57,1,0,3
6639,310,1,0,3
6640,40,1,0,3
6641,53,1,0,3
6642,50,1,0,3
6643,50,1,0,3
6644,81,1,0,3
6645,16,1,0,3
6646,326,1,0,3
6647,80,1,0,3
6648,34,1,0,3
6649,80,1,0,3
6650,5,1,0,3
6651,11,1,0,3
6652,117,1,0,3
6653,213,1,0,3
6654,94,1,0,3
6655,29,1,0,3
6656,80,1,0,3
6657,76,1,0,3
6658,53,1,0,3
6659,80,1,0,3
6660,310,1,0,3
6661,81,1,0,3
6662,38,1,0,3
6663,5,1,0,3
6664,114,1,0,3
6665,117,1,0,3
6666,1,1,0,3
6667,63,1,0,3
6668,310,1,0,3
6669,98,1,0,3
6670,9,1,0,3
6671,23,1,0,3
6672,326,1,0,3
6673,3150,7,0,3
6674,48,1,0,3
6675,13,1,0,3
6676,5,1,0,3
6677,137,1,0,3
6678,672,2,0,3
6679,18,1,0,3
6680,9,1,0,3
6681,4,1,0,3
6682,41,1,0,3
6683,35,1,0,3
6684,81,1,0,3
6685,115,1,0,3
6686,56,1,0,3
6687,6686,16,19.5207,3
6688,74,1,0,3
6689,76,1,0,3
6690,50,1,0,3
6691,29,1,0,3
6692,94,1,0,3
6693,51,1,0,3
6694,84,1,0,3
6695,94,1,0,3
6696,4038,3,0,3
6697,76,1,0,3
6699,74,1,0,3
6700,6697,8,-1,-1
6700,57,1,0,3
6701,115,1,0,3
6702,84,1,0,3
6703,117,1,0,3
6704,33,1,0,3
6705,56,1,0,3
6706,52,1,0,3
6707,18,1,0,3
6708,4,1,0,3
6709,3272,2,0,3
6710,48,1,0,3
6711,97,1,0,3
6712,73,1,0,3
6713,156,1,0,3
6714,396,1,0,3
6715,33,1,0,3
6716,13,1,0,3
6717,8,1,0,3
6718,74,1,0,3
6719,15,1,0,3
6720,213,1,0,3
6721,57,1,0,3
6722,213,1,0,3
6723,33,1,0,3
6724,41,1,0,3
6725,98,1,0,3
6726,115,1,0,3
6727,3493,3,0,3
6728,74,1,0,3
6729,115,1,0,3
6730,93,1,0,3
6731,213,1,0,3
6732,310,1,0,3
6733,13,1,0,3
6734,15,1,0,3
6735,137,1,0,3
6736,318,1,0,3
6737,801,2,0,3
6738,117,1,0,3
6739,4,1,0,3
6740,23,1,0,3
6741,50,1,0,3
6742,51,1,0,3
6743,127,1,0,3
6744,18,1,0,3
6745,117,1,0,3
6746,4,1,0,3
6747,40,1,0,3
6748,98,1,0,3
6749,8,1,0,3
6750,98,1,0,3
6751,5,1,0,3
6752,310,1,0,3
6753,396,1,0,3
6754,38,1,0,3
6755,5,1,0,3
6756,318,1,0,3
6757,56,1,0,3
6758,50,1,0,3
6759,8,1,0,3
6760,98,1,0,3
6761,34,1,0,3
6762,114,1,0,3
6763,59,1,0,3
6764,5,1,0,3
6765,127,1,0,3
6766,98,1,0,3
6767,137,1,0,3
6768,128,1,0,3
6769,11,1,0,3
6770,80,1,0,3
6771,115,1,0,3
6772,6771,4,23.1687,3
6773,76,1,0,3
6774,130,2,0,3
6775,128,1,0,3
6776,73,1,0,3
6777,156,1,0,3
6778,53,1,0,3
6779,11,1,0,3
6780,74,1,0,3
6781,94,1,0,3
6782,114,1,0,3
6783,50,1,0,3
6784,53,1,0,3
6785,23,1,0,3
6786,56,1,0,3
6787,63,1,0,3
6788,90,1,0,3
6789,93,1,0,3
6790,48,1,0,3
6791,326,1,0,3
6792,57,1,0,3
6793,67,1,0,3
6794,40,1,0,3
6795,290,2,0,3
6796,52,1,0,3
6797,137,1,0,3
6798,115,1,0,3
6799,3,1,0,3
6800,33,1,0,3
6801,97,1,0,3
6802,179,1,0,3
6803,310,1,0,3
6804,1,1,0,3
6805,318,1,0,3
6806,310,1,0,3
6807,41,1,0,3
6808,318,1,0,3
6809,76,1,0,3
6810,56,1,0,3
6811,93,1,0,3
6812,52,1,0,3
6813,5,1,0,3
6814,59,1,0,3
6815,4,1,0,3
6816,4,1,0,3
6817,6816,12,18.3686,3
6818,156,1,0,3
6819,396,1,0,3
6820,81,1,0,3
6821,15,1,0,3
6822,63,1,0,3
6823,137,1,0,3
6824,9,1,0,3
6825,128,1,0,3
6826,137,1,0,3
6827,73,1,0,3
6828,6827,2,7.36022,3
6829,93,1,0,3
6830,34,1,0,3
6831,205,1,0,3
6832,98,1,0,3
6833,48,1,0,3
6834,127,1,0,3
6835,13,1,0,3
6836,63,1,0,3
6837,6836,4,21.8887,3
6838,73,1,0,3
6839,81,1,0,3
6840,74,1,0,3
6841,33,1,0,3
6842,57,1,0,3
6843,3,1,0,3
6844,128,1,0,3
6845,4,1,0,3
6846,1770,3,0,3
6847,73,1,0,3
6848,922,2,0,3
6849,1,1,0,3
6850,35,1,0,3
6851,137,1,0,3
6852,318,1,0,3
6853,93,1,0,3
6854,94,1,0,3
6855,156,1,0,3
6856,310,1,0,3
6857,3242,3,0,3
6858,67,1,0,3
6859,1769,6,0,3
6860,56,1,0,3
6861,52,1,0,3
6862,65,1,0,3
6863,112,2,0,3
6864,326,1,0,3
6865,69,1,0,3
6866,59,1,0,3
6867,15,1,0,3
6868,8,1,0,3
6869,1,1,0,3
6870,40,1,0,3
6871,6870,2,6.72022,3
6872,5,1,0,3
6873,137,1,0,3
6874,3006,3,0,3
6875,127,1,0,3
6876,6875,6,19.8406,3
6877,40,1,0,3
6878,98,1,0,3
6879,179,1,0,3
6880,724,3,0,3
6881,162,1,0,3
6882,56,1,0,3
6883,53,1,0,3
6884,48,1,0,3
6885,63,1,0,3
6886,213,1,0,3
6887,51,1,0,3
6888,57,1,0,3
6889,81,1,0,3
6890,3,1,0,3
6891,34,1,0,3
6892,93,1,0,3
6893,51,1,0,3
6894,51,1,0,3
6895,33,1,0,3
6896,74,1,0,3
6897,5824,3,0,3
6898,50,1,0,3
6899,67,1,0,3
6900,137,1,0,3
6901,40,1,0,3
6902,65,1,0,3
6903,53,1,0,3
6904,801,2,0,3
6905,74,1,0,3
6906,396,1,0,3
6907,53,1,0,3
6908,60,1,0,3
6909,5565,5,0,3
6910,41,1,0,3
6911,0,1,0,3
6912,74,1,0,3
6913,93,1,0,3
6914,117,1,0,3
6915,128,1,0,3
6916,80,1,0,3
6917,81,1,0,3
6918,128,1,0,3
6919,114,1,0,3
6920,162,1,0,3
6921,114,1,0,3
6922,179,1,0,3
6923,73,1,0,3
6924,93,1,0,3
6925,8,1,0,3
6926,2378,2,0,3
6927,84,1,0,3
6928,29,1,0,3
6929,41,1,0,3
6930,5,1,0,3
6931,53,1,0,3
6932,29,1,0,3
6933,3272,2,0,3
6934,48,1,0,3
6935,632,2,0,3
6936,33,1,0,3
6937,138,2,0,3
6938,8,1,0,3
6939,53,1,0,3
6940,98,1,0,3
6941,117,1,0,3
6942,48,1,0,3
6943,9,1,0,3
6944,76,1,0,3
6945,117,1,0,3
6946,1,1,0,3
6947,128,1,0,3
6948,0,1,0,3
6949,76,1,0,3
6950,98,1,0,3
6951,23,1,0,3
6953,128,1,0,3
6954,6951,4,-1,-1
6954,119,1,0,3
6955,48,1,0,3
6956,40,1,0,3
6957,65,1,0,3
6958,15,1,0,3
6959,396,1,0,3
6960,213,1,0,3
6961,310,1,0,3
6962,38,1,0,3
6963,63,1,0,3
6964,310,1,0,3
6965,115,1,0,3
6966,9,1,0,3
6967,205,1,0,3
6968,97,1,0,3
6969,15,1,0,3
6970,50,1,0,3
6971,51,1,0,3
6972,74,1,0,3
6973,93,1,0,3
6974,84,1,0,3
6975,65,1,0,3
6976,73,1,0,3
6977,69,1,0,3
6978,5,1,0,3
6979,213,1,0,3
6980,84,1,0,3
6981,11,1,0,3
6982,59,1,0,3
6983,310,1,0,3
6984,213,1,0,3
6985,6563,2,0,3
6986,51,1,0,3
6987,84,1,0,3
6988,53,1,0,3
6989,48,1,0,3
6990,138,2,0,3
6991,3,1,0,3
6992,56,1,0,3
6993,179,1,0,3
6994,3,1,0,3
6995,76,1,0,3
6996,6995,7,26.8166,3
6997,8,1,0,3
6998,396,1,0,3
6999,86,3,0,3
7000,65,1,0,3
7001,65,1,0,3
7002,38,1,0,3
7003,35,1,0,3
7004,23,1,0,3
7005,179,1,0,3
7006,18,1,0,3
7007,73,1,0,3
7008,117,1,0,3
7009,15,1,0,3
7010,38,1,0,3
7011,65,1,0,3
7012,84,1,0,3
7013,119,1,0,3
7014,65,1,0,3
7015,90,1,0,3
7016,16,1,0,3
7017,117,1,0,3
7018,29,1,0,3
7019,69,1,0,3
7020,326,1,0,3
7021,35,1,0,3
7022,60,1,0,3
7023,4,1,0,3
7024,7023,12,23.1687,3
7025,51,1,0,3
7026,63,1,0,3
7027,4,1,0,3
7028,69,1,0,3
7029,11,1,0,3
7030,59,1,0,3
7031,3,1,0,3
7032,48,1,0,3
7033,117,1,0,3
7034,67,1,0,3
7035,50,1,0,3
7036,318,1,0,3
7037,29,1,0,3
7038,98,1,0,3
7039,8,1,0,3
7040,117,1,0,3
7041,53,1,0,3
7042,318,1,0,3
7043,97,1,0,3
7044,98,1,0,3
7045,115,1,0,3
7046,1665,2,0,3
7047,326,1,0,3
7048,69,1,0,3
7049,74,1,0,3
7050,179,1,0,3
7051,41,1,0,3
7052,67,1,0,3
7053,137,1,0,3
7054,6204,3,0,3
7055,117,1,0,3
7056,396,1,0,3
7057,801,2,0,3
7058,1665,2,0,3
7059,7058,7,22.0806,3
7060,59,1,0,3
7061,59,1,0,3
7062,6563,2,0,3
7063,162,1,0,3
7064,205,1,0,3
7065,213,1,0,3
7066,15,1,0,3
7067,4375,4,0,3
7068,127,1,0,3
7069,179,1,0,3
7070,318,1,0,3
7071,98,1,0,3
7072,511,3,0,3
7073,8,1,0,3
7074,4249,2,0,3
7075,60,1,0,3
7076,7075,6,24.7686,3
7077,93,1,0,3
7078,53,1,0,3
7079,128,1,0,3
7080,57,1,0,3
7081,396,1,0,3
7082,73,1,0,3
7083,63,1,0,3
7084,16,1,0,3
7085,127,1,0,3
7086,90,1,0,3
7087,1053,2,0,3
7088,90,1,0,3
7089,76,1,0,3
7090,1933,2,0,3
7091,5,1,0,3
7092,0,1,0,3
7093,117,1,0,3
7094,23,1,0,3
7095,114,1,0,3
7096,74,1,0,3
7097,9,1,0,3
7098,52,1,0,3
7099,73,1,0,3
7100,51,1,0,3
7101,396,1,0,3
7102,2118,2,0,3
7103,74,1,0,3
7104,1,1,0,3
7105,52,1,0,3
7106,9,1,0,3
7107,1,1,0,3
7108,156,1,0,3
7109,50,1,0,3
7110,35,1,0,3
7111,179,1,0,3
7112,119,1,0,3
7113,117,1,0,3
7115,57,1,0,3
7116,7113,10,-1,-1
7116,41,1,0,3
7117,40,1,0,3
7118,8,1,0,3
7119,0,1,0,3
7120,56,1,0,3
7121,23,1,0,3
7122,179,1,0,3
7123,318,1,0,3
7124,11,1,0,3
7125,48,1,0,3
7126,57,1,0,3
7128,23,1,0,3
7129,7126,18,-1,-1
7129,48,1,0,3
7130,7129,9,18.5607,3
7131,90,1,0,3
7132,57,1,0,3
7133,3,1,0,3
7134,67,1,0,3
7135,48,1,0,3
7136,137,1,0,3
7137,16,1,0,3
7138,52,1,0,3
7139,74,1,0,3
7140,117,1,0,3
7141,80,1,0,3
7142,67,1,0,3
7143,56,1,0,3
7144,3,1,0,3
7145,51,1,0,3
7146,1,1,0,3
7147,4,1,0,3
7148,41,1,0,3
7149,8,1,0,3
7150,65,1,0,3
7151,128,1,0,3
7152,90,1,0,3
7153,13,1,0,3
7154,117,1,0,3
7155,9,1,0,3
7156,98,1,0,3
7157,97,1,0,3
7158,3863,4,0,3
7159,4,1,0,3
7160,16,1,0,3
7161,67,1,0,3
7162,48,1,0,3
7163,23,1,0,3
7164,81,1,0,3
7165,65,1,0,3
7166,56,1,0,3
7167,396,1,0,3
7168,128,1,0,3
7169,81,1,0,3
7170,23,1,0,3
7171,60,1,0,3
7172,162,1,0,3
7173,119,1,0,3
7174,52,1,0,3
7175,3646,2,0,3
7176,94,1,0,3
7177,38,1,0,3
7178,76,1,0,3
7179,53,1,0,3
7180,53,1,0,3
7181,90,1,0,3
7182,128,1,0,3
7183,40,1,0,3
7184,74,1,0,3
7185,65,1,0,3
7186,38,1,0,3
7187,318,1,0,3
7188,2740,2,0,3
7189,119,1,0,3
7190,84,1,0,3
7191,127,1,0,3
7192,60,1,0,3
7193,40,1,0,3
7194,94,1,0,3
7195,33,1,0,3
7196,205,1,0,3
7197,213,1,0,3
7199,69,1,0,3
7200,7197,6,-1,-1
7200,56,1,0,3
7201,156,1,0,3
7202,16,1,0,3
7203,67,1,0,3
7204,137,1,0,3
7205,84,1,0,3
7206,7205,12,5.12022,3
7207,51,1,0,3
7208,51,1,0,3
7209,396,1,0,3
7210,396,1,0,3
7211,636,3,0,3
7212,73,1,0,3
7213,310,1,0,3
7214,84,1,0,3
7215,310,1,0,3
7216,93,1,0,3
7217,4,1,0,3
7218,156,1,0,3
7219,213,1,0,3
7220,3,1,0,3
7221,396,1,0,3
7222,326,1,0,3
7223,7222,3,9.40822,3
7224,34,1,0,3
7225,41,1,0,3
7226,310,1,0,3
7227,74,1,0,3
7228,74,1,0,3
7229,81,1,0,3
7230,63,1,0,3
7231,205,1,0,3
7232,81,1,0,3
7233,40,1,0,3
7234,67,1,0,3
7235,119,1,0,3
7236,40,1,0,3
7237,33,1,0,3
7238,117,1,0,3
7239,74,1,0,3
7240,67,1,0,3
7241,318,1,0,3
7242,117,1,0,3
7243,3,1,0,3
7244,156,1,0,3
7245,115,1,0,3
7246,90,1,0,3
7247,396,1,0,3
7248,63,1,0,3
7249,179,1,0,3
7250,33,1,0,3
7251,34,1,0,3
7252,179,1,0,3
7253,4070,3,0,3
7254,8,1,0,3
7255,18,1,0,3
7256,59,1,0,3
7257,2805,2,0,3
7258,213,1,0,3
7259,114,1,0,3
7260,9,1,0,3
7261,35,1,0,3
7262,3186,3,0,3
7263,76,1,0,3
7264,90,1,0,3
7265,1,1,0,3
7266,34,1,0,3
7267,57,1,0,3
7268,74,1,0,3
7269,41,1,0,3
7270,53,1,0,3
7271,179,1,0,3
7272,117,1,0,3
7273,76,1,0,3
7274,162,1,0,3
7275,205,1,0,3
7276,7275,20,21.1206,3
7277,90,1,0,3
7278,69,1,0,3
7279,69,1,0,3
7280,40,1,0,3
7281,115,1,0,3
7282,326,1,0,3
7283,137,1,0,3
7284,1791,2,0,3
7285,48,1,0,3
7286,38,1,0,3
7287,7286,8,26.0486,3
7288,8,1,0,3
7289,7288,4,19.8406,3
7290,67,1,0,3
7291,137,1,0,3
7292,53,1,0,3
7293,63,1,0,3
7294,94,1,0,3
7295,76,1,0,3
7296,40,1,0,3
7297,16,1,0,3
7298,3,1,0,3
7299,65,1,0,3
7300,34,1,0,3
7301,60,1,0,3
7302,51,1,0,3
7303,29,1,0,3
7304,53,1,0,3
7305,3,1,0,3
7306,632,2,0,3
7307,74,1,0,3
7308,7307,9,21.5687,3
7309,94,1,0,3
7310,57,1,0,3
7311,60,1,0,3
7312,5,1,0,3
7313,50,1,0,3
7314,128,1,0,3
7315,115,1,0,3
7316,310,1,0,3
7317,213,1,0,3
7318,16,1,0,3
7319,65,1,0,3
7320,13,1,0,3
7321,98,1,0,3
7322,162,1,0,3
7323,3473,4,0,3
7324,57,1,0,3
7325,23,1,0,3
7326,7325,9,12.2882,3
7327,84,1,0,3
7328,3,1,0,3
7329,60,1,0,3
7330,16,1,0,3
7331,34,1,0,3
7332,396,1,0,3
7333,1662,2,0,3
7334,48,1,0,3
7335,90,1,0,3
7336,29,1,0,3
7337,5,1,0,3
7338,57,1,0,3
7339,63,1,0,3
7340,41,1,0,3
7341,23,1,0,3
7342,73,1,0,3
7343,396,1,0,3
7344,156,1,0,3
7345,74,1,0,3
7346,162,1,0,3
7347,137,1,0,3
7348,57,1,0,3
7349,67,1,0,3
7350,63,1,0,3
7351,33,1,0,3
7352,98,1,0,3
7353,97,1,0,3
7354,127,1,0,3
7355,38,1,0,3
7356,23,1,0,3
7357,65,1,0,3
7358,7357,3,33.2166,3
7359,34,1,0,3
7360,11,1,0,3
7361,3,1,0,3
7362,74,1,0,3
7363,11,1,0,3
7364,396,1,0,3
7365,97,1,0,3
7366,11,1,0,3
7367,93,1,0,3
7368,33,1,0,3
7369,57,1,0,3
7370,3899,4,0,3
7371,11,1,0,3
7372,93,1,0,3
7373,98,1,0,3
7374,115,1,0,3
7375,5,1,0,3
7376,73,1,0,3
7377,52,1,0,3
7378,137,1,0,3
7379,59,1,0,3
7380,90,1,0,3
7381,179,1,0,3
7382,137,1,0,3
7383,60,1,0,3
7384,48,1,0,3
7385,34,1,0,3
7386,73,1,0,3
7387,7386,36,28.0967,3
7388,52,1,0,3
7389,97,1,0,3
7390,51,1,0,3
7391,33,1,0,3
7392,128,1,0,3
7393,137,1,0,3
7394,1180,2,0,3
7395,90,1,0,3
7396,4249,2,0,3
7397,3493,3,0,3
7398,179,1,0,3
7399,127,1,0,3
7400,310,1,0,3
7401,9,1,0,3
7402,94,1,0,3
7403,23,1,0,3
7404,67,1,0,3
7405,310,1,0,3
7406,16,1,0,3
7407,162,1,0,3
7408,90,1,0,3
7409,29,1,0,3
7410,74,1,0,3
7411,128,1,0,3
7412,2238,2,0,3
7414,23,1,0,3
7415,7412,4,-1,-1
7415,34,1,0,3
7416,67,1,0,3
7417,56,1,0,3
7418,7417,7,26.3686,3
7419,117,1,0,3
7420,97,1,0,3
7421,98,1,0,3
7422,65,1,0,3
7423,97,1,0,3
7424,18,1,0,3
7425,93,1,0,3
7426,2138,2,0,3
7427,59,1,0,3
7428,93,1,0,3
7429,74,1,0,3
7430,7429,13,19.5206,3
7431,127,1,0,3
7432,156,1,0,3
7433,117,1,0,3
7434,1,1,0,3
7435,114,1,0,3
7436,127,1,0,3
7437,114,1,0,3
7438,0,1,0,3
7439,69,1,0,3
7440,8,1,0,3
7441,1,1,0,3
7442,156,1,0,3
7443,162,1,0,3
7444,41,1,0,3
7445,213,1,0,3
7446,156,1,0,3
7447,52,1,0,3
7448,115,1,0,3
7449,396,1,0,3
7450,53,1,0,3
7452,67,1,0,3
7453,7450,5,-1,-1
7453,13,1,0,3
7454,396,1,0,3
7455,18,1,0,3
7456,1,1,0,3
7457,59,1,0,3
7458,93,1,0,3
7459,51,1,0,3
7460,1551,2,0,3
7461,7460,5,37.6966,3
7462,3272,2,0,3
7463,7462,9,25.2166,3
7464,115,1,0,3
7465,51,1,0,3
7466,98,1,0,3
7467,13,1,0,3
7468,80,1,0,3
7469,50,1,0,3
7470,9,1,0,3
7471,63,1,0,3
7472,41,1,0,3
7473,127,1,0,3
7474,638,2,0,3
7475,48,1,0,3
7476,2118,2,0,3
7477,38,1,0,3
7478,52,1,0,3
7479,9,1,0,3
7480,4,1,0,3
7481,9,1,0,3
7482,7481,11,20.8006,3
7483,29,1,0,3
7484,51,1,0,3
7485,13,1,0,3
7486,2842,2,0,3
7487,40,1,0,3
7488,60,1,0,3
7489,74,1,0,3
7490,127,1,0,3
7491,57,1,0,3
7492,57,1,0,3
7493,18,1,0,3
7494,15,1,0,3
7495,1,1,0,3
7496,3,1,0,3
7497,15,1,0,3
7498,318,1,0,3
7499,8,1,0,3
7500,52,1,0,3
7501,128,1,0,3
7502,48,1,0,3
7503,179,1,0,3
7504,9,1,0,3
7505,9,1,0,3
7506,97,1,0,3
7507,34,1,0,3
7508,9,1,0,3
7509,84,1,0,3
7510,326,1,0,3
7511,35,1,0,3
7512,127,1,0,3
7513,16,1,0,3
7514,98,1,0,3
