Experiment,Measurement,Replication,Module,Name,Value
ND-CSMA,300,2,NdnBinaryTree.radioMedium.propagation,Arrival computation count,1970836
ND-CSMA,300,2,NdnBinaryTree.radioMedium,transmission count,140774
ND-CSMA,300,2,NdnBinaryTree.radioMedium,radio frame send count,1970836
ND-CSMA,300,2,NdnBinaryTree.radioMedium,reception computation count,1970836
ND-CSMA,300,2,NdnBinaryTree.radioMedium,interference computation count,5763088
ND-CSMA,300,2,NdnBinaryTree.radioMedium,reception decision computation count,449938
ND-CSMA,300,2,NdnBinaryTree.radioMedium,listening decision computation count,3381180
ND-CSMA,300,2,NdnBinaryTree.radioMedium,reception cache hit,80.5898803701
ND-CSMA,300,2,NdnBinaryTree.radioMedium,interference cache hit,66.6666666667
ND-CSMA,300,2,NdnBinaryTree.radioMedium,noise cache hit,0
ND-CSMA,300,2,NdnBinaryTree.radioMedium,snir cache hit,50
ND-CSMA,300,2,NdnBinaryTree.radioMedium,reception decision cache hit,50
ND-CSMA,300,2,NdnBinaryTree.radioMedium,reception result cache hit,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntRcvd,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntFwd,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntCanceled,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntDuplicated,95
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataReceived,28223
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataFwd,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataCanceled,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataUnsolicited,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,added,35905
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,removed,35904
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,matched,28318
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,missed,13602
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,timeout,7681
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:count,41920
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:mean,1.2835877863
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:stddev,0.4962395482
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:sum,53808
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:sqrsum,79390
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:min,1
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:max,3
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,added,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,removed,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,matched,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,missed,35905
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,expired,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,added,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,removed,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,hit,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,miss,36000
ND-CSMA,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,stale,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbTxFrames,35904
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbRxFrames,49737
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbDroppedFrames,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbMissedAcks,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbRecvdAcks,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbTxAcks,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbDuplicates,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,meanBackoff,0.0011155483
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbBackoffs,35905
ND-CSMA,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,backoffDurations,40.05376
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],IntSent,36000
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],DataRcvd,28223
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:count,28223
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:mean,8.9017113702
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:stddev,4.6220231332
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:sum,251233
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:sqrsum,2839313
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:min,4
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:max,26
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:count,28223
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:mean,8.9017113702
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:stddev,4.6220231332
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:sum,251233
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:sqrsum,2839313
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:min,4
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:max,26
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:count,28223
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:mean,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:stddev,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:sum,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:sqrsum,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:min,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:max,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:count,28223
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:mean,3
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:stddev,0
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:sum,84669
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:sqrsum,254007
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:min,3
ND-CSMA,300,2,NdnBinaryTree.ndnGW.consumer[0],hopCount:max,3
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numIntRcvd,35904
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numIntFwd,21488
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numIntCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numIntDuplicated,321
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numDataReceived,2075
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numDataFwd,2075
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numDataCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.forwarding,numDataUnsolicited,0
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,added,21488
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,removed,21488
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,matched,2396
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,missed,16796
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,timeout,19413
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,size:count,19192
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,size:mean,1.3921425594
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,size:stddev,0.4966006637
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,size:sum,26718
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,size:sqrsum,41928
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,size:min,1
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.pit,size:max,3
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.fib,added,0
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.fib,removed,0
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.fib,matched,0
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.fib,missed,21488
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.fib,expired,0
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.cs,added,2075
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.cs,removed,0
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.cs,hit,14095
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.cs,miss,21809
ND-CSMA,300,2,NdnBinaryTree.n11.ndnL3.cs,stale,0
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,nbTxFrames,29608
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,nbRxFrames,59635
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,nbDroppedFrames,8050
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,nbMissedAcks,0
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,nbRecvdAcks,0
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,nbTxAcks,0
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,nbDuplicates,0
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,meanBackoff,0.0012882695
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,nbBackoffs,42063
ND-CSMA,300,2,NdnBinaryTree.n11.wlan[0].mac,backoffDurations,54.18848
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numIntRcvd,35904
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numIntFwd,21915
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numIntCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numIntDuplicated,329
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numDataReceived,1834
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numDataFwd,1834
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numDataCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.forwarding,numDataUnsolicited,0
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,added,21915
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,removed,21913
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,matched,2163
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,missed,17565
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,timeout,20079
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,size:count,19728
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,size:mean,1.4059712084
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,size:stddev,0.4974501104
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,size:sum,27737
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,size:sqrsum,43879
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,size:min,1
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.pit,size:max,3
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.fib,added,0
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.fib,removed,0
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.fib,matched,0
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.fib,missed,21915
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.fib,expired,0
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.cs,added,1834
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.cs,removed,0
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.cs,hit,13660
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.cs,miss,22244
ND-CSMA,300,2,NdnBinaryTree.n12.ndnL3.cs,stale,0
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,nbTxFrames,29069
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,nbRxFrames,60240
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,nbDroppedFrames,8340
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,nbMissedAcks,0
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,nbRecvdAcks,0
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,nbTxAcks,0
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,nbDuplicates,0
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,meanBackoff,0.0012826958
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,nbBackoffs,41665
ND-CSMA,300,2,NdnBinaryTree.n12.wlan[0].mac,backoffDurations,53.44352
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numIntRcvd,13438
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numIntFwd,13240
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numIntCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numIntDuplicated,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numDataReceived,901
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numDataFwd,901
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numDataCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.forwarding,numDataUnsolicited,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,added,13240
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,removed,13239
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,matched,901
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,missed,7483
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,timeout,12338
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,size:count,8384
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,size:mean,1.2566793893
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,size:stddev,0.4612667591
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,size:sum,10536
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,size:sqrsum,15024
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,size:min,1
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.pit,size:max,3
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.fib,added,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.fib,removed,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.fib,matched,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.fib,missed,13240
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.fib,expired,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.cs,added,901
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.cs,removed,0
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.cs,hit,198
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.cs,miss,13240
ND-CSMA,300,2,NdnBinaryTree.n112.ndnL3.cs,stale,0
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,nbTxFrames,10622
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,nbRxFrames,37108
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,nbDroppedFrames,3717
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,nbMissedAcks,0
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,nbRecvdAcks,0
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,nbTxAcks,0
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,nbDuplicates,0
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,meanBackoff,0.0011340203
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,nbBackoffs,14402
ND-CSMA,300,2,NdnBinaryTree.n112.wlan[0].mac,backoffDurations,16.33216
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.forwarding,numIntRcvd,13438
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.forwarding,numIntFwd,13283
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.forwarding,numIntCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.forwarding,numIntDuplicated,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.forwarding,numDataReceived,894
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.forwarding,numDataFwd,894
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.forwarding,numDataCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.forwarding,numDataUnsolicited,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,added,13283
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,removed,13283
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,matched,894
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,missed,7527
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,timeout,12389
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,size:count,8421
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,size:mean,1.2648141551
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,size:stddev,0.4717008737
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,size:sum,10651
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,size:sqrsum,15345
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,size:min,1
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.pit,size:max,3
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.fib,added,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.fib,removed,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.fib,matched,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.fib,missed,13283
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.fib,expired,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.cs,added,894
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.cs,removed,0
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.cs,hit,155
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.cs,miss,13283
ND-CSMA,300,2,NdnBinaryTree.n111.ndnL3.cs,stale,0
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,nbTxFrames,10543
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,nbRxFrames,37255
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,nbDroppedFrames,3789
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,nbMissedAcks,0
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,nbRecvdAcks,0
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,nbTxAcks,0
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,nbDuplicates,0
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,meanBackoff,0.001121691
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,nbBackoffs,14382
ND-CSMA,300,2,NdnBinaryTree.n111.wlan[0].mac,backoffDurations,16.13216
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.forwarding,numIntRcvd,13575
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.forwarding,numIntFwd,13438
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.forwarding,numIntCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.forwarding,numIntDuplicated,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.forwarding,numDataReceived,834
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.forwarding,numDataFwd,834
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.forwarding,numDataCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.forwarding,numDataUnsolicited,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,added,13438
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,removed,13436
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,matched,834
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,missed,7746
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,timeout,12602
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,size:count,8580
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,size:mean,1.2560606061
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,size:stddev,0.4661817545
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,size:sum,10777
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,size:sqrsum,15401
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,size:min,1
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.pit,size:max,3
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.fib,added,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.fib,removed,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.fib,matched,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.fib,missed,13438
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.fib,expired,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.cs,added,834
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.cs,removed,0
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.cs,hit,137
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.cs,miss,13438
ND-CSMA,300,2,NdnBinaryTree.n121.ndnL3.cs,stale,0
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,nbTxFrames,10551
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,nbRxFrames,36602
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,nbDroppedFrames,3858
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,nbMissedAcks,0
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,nbRecvdAcks,0
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,nbTxAcks,0
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,nbDuplicates,0
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,meanBackoff,0.0011412123
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,nbBackoffs,14452
ND-CSMA,300,2,NdnBinaryTree.n121.wlan[0].mac,backoffDurations,16.4928
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.forwarding,numIntRcvd,13575
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.forwarding,numIntFwd,13425
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.forwarding,numIntCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.forwarding,numIntDuplicated,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.forwarding,numDataReceived,778
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.forwarding,numDataFwd,778
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.forwarding,numDataCanceled,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.forwarding,numDataUnsolicited,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,added,13425
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,removed,13423
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,matched,778
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,missed,7751
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,timeout,12645
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,size:count,8529
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,size:mean,1.2563020284
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,size:stddev,0.460916648
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,size:sum,10715
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,size:sqrsum,15273
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,size:min,1
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.pit,size:max,3
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.fib,added,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.fib,removed,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.fib,matched,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.fib,missed,13425
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.fib,expired,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.cs,added,778
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.cs,removed,0
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.cs,hit,150
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.cs,miss,13425
ND-CSMA,300,2,NdnBinaryTree.n122.ndnL3.cs,stale,0
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,nbTxFrames,10672
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,nbRxFrames,36411
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,nbDroppedFrames,3681
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,nbMissedAcks,0
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,nbRecvdAcks,0
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,nbTxAcks,0
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,nbDuplicates,0
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,meanBackoff,0.001122155
ND-CSMA,300,2,NdnBinaryTree.n122.wlan[0].mac,nbBackoffs,14404
